row,floatVal,intVal
2796,0,0,00-00-00-00
2797,5.65E-42,4032,C0-0F-00-00
2798,0,0,00-00-00-00
2799,5.675E-42,4050,D2-0F-00-00
2800,0,0,00-00-00-00
2801,0,0,00-00-00-00
2802,5.69E-42,4061,DD-0F-00-00
2803,0,0,00-00-00-00
2804,5.716E-42,4079,EF-0F-00-00
2805,0,0,00-00-00-00
2806,0,0,00-00-00-00
2807,5.737E-42,4094,FE-0F-00-00
2808,0,0,00-00-00-00
2809,5.762E-42,4112,10-10-00-00
2810,0,0,00-00-00-00
2811,0,0,00-00-00-00
2812,2.58E-43,184,B8-00-00-00
2813,0,0,00-00-00-00
2814,0,0,00-00-00-00
2815,5.797E-42,4137,29-10-00-00
2816,0,0,00-00-00-00
2817,5.822E-42,4155,3B-10-00-00
2818,0,0,00-00-00-00
2819,0,0,00-00-00-00
2820,5.835E-42,4164,44-10-00-00
2821,0,0,00-00-00-00
2822,5.86E-42,4182,56-10-00-00
2823,0,0,00-00-00-00
2824,0,0,00-00-00-00
2825,5.878E-42,4195,63-10-00-00
2826,0,0,00-00-00-00
2827,5.904E-42,4213,75-10-00-00
2828,0,0,00-00-00-00
2829,0,0,00-00-00-00
2830,2.59E-43,185,B9-00-00-00
2831,0,0,00-00-00-00
2832,0,0,00-00-00-00
2833,0,0,00-00-00-00
2834,0,0,00-00-00-00
2835,0,0,00-00-00-00
2836,0,0,00-00-00-00
2837,5.936E-42,4236,8C-10-00-00
2838,0,0,00-00-00-00
2839,0,0,00-00-00-00
2840,0,0,00-00-00-00
2841,0,0,00-00-00-00
2842,0,0,00-00-00-00
2843,0,0,00-00-00-00
2844,0,0,00-00-00-00
2845,2.6E-43,186,BA-00-00-00
2846,0,0,00-00-00-00
2847,0,0,00-00-00-00
2848,5.978E-42,4266,AA-10-00-00
2849,0,0,00-00-00-00
2850,0,0,00-00-00-00
2851,0,0,00-00-00-00
2852,5.998E-42,4280,B8-10-00-00
2853,0,0,00-00-00-00
2854,0,0,00-00-00-00
2855,6.019E-42,4295,C7-10-00-00
2856,0,0,00-00-00-00
2857,0,0,00-00-00-00
2858,6.04E-42,4310,D6-10-00-00
2859,0,0,00-00-00-00
2860,0,0,00-00-00-00
2861,6.06E-42,4325,E5-10-00-00
2862,0,0,00-00-00-00
2863,2.62E-43,187,BB-00-00-00
2864,0,0,00-00-00-00
2865,0,0,00-00-00-00
2866,0,0,00-00-00-00
2867,0,0,00-00-00-00
2868,0,0,00-00-00-00
2869,0,0,00-00-00-00
2870,0,0,00-00-00-00
2871,0,0,00-00-00-00
2872,0,0,00-00-00-00
2873,0,0,00-00-00-00
2874,0,0,00-00-00-00
2875,0,0,00-00-00-00
2876,0,0,00-00-00-00
2877,0,0,00-00-00-00
2878,6.097E-42,4351,FF-10-00-00
2879,0,0,00-00-00-00
2880,0,0,00-00-00-00
2881,6.139E-42,4381,1D-11-00-00
2882,0,0,00-00-00-00
2883,0,0,00-00-00-00
2884,0,0,00-00-00-00
2885,0,0,00-00-00-00
2886,0,0,00-00-00-00
2887,0,0,00-00-00-00
2888,0,0,00-00-00-00
2889,0,0,00-00-00-00
2890,0,0,00-00-00-00
2891,0,0,00-00-00-00
2892,0,0,00-00-00-00
2893,0,0,00-00-00-00
2894,0,0,00-00-00-00
2895,0,0,00-00-00-00
2896,0,0,00-00-00-00
2897,0,0,00-00-00-00
2898,0,0,00-00-00-00
2899,0,0,00-00-00-00
2900,0,0,00-00-00-00
2901,0,0,00-00-00-00
2902,0,0,00-00-00-00
2903,0,0,00-00-00-00
2904,0,0,00-00-00-00
2905,0,0,00-00-00-00
2906,0,0,00-00-00-00
2907,0,0,00-00-00-00
2908,0,0,00-00-00-00
2909,0,0,00-00-00-00
2910,0,0,00-00-00-00
2911,0,0,00-00-00-00
2912,0,0,00-00-00-00
2913,0,0,00-00-00-00
2914,0,0,00-00-00-00
2915,0,0,00-00-00-00
2916,0,0,00-00-00-00
2917,0,0,00-00-00-00
2918,0,0,00-00-00-00
2919,0,0,00-00-00-00
2920,0,0,00-00-00-00
2921,0,0,00-00-00-00
2922,0,0,00-00-00-00
2923,0,0,00-00-00-00
2924,0,0,00-00-00-00
2925,6.177E-42,4408,38-11-00-00
2926,0,0,00-00-00-00
2927,0,0,00-00-00-00
2928,0,0,00-00-00-00
2929,0,0,00-00-00-00
2930,0,0,00-00-00-00
2931,0,0,00-00-00-00
2932,0,0,00-00-00-00
2933,0,0,00-00-00-00
2934,0,0,00-00-00-00
2935,2.63E-43,188,BC-00-00-00
2936,0,0,00-00-00-00
2937,6.234E-42,4449,61-11-00-00
2938,6.261E-42,4468,74-11-00-00
2939,6.286E-42,4486,86-11-00-00
2940,0,0,00-00-00-00
2941,0,0,00-00-00-00
2942,6.313E-42,4505,99-11-00-00
2943,0,0,00-00-00-00
2944,0,0,00-00-00-00
2945,0,0,00-00-00-00
2946,0,0,00-00-00-00
2947,2.65E-43,189,BD-00-00-00
2948,0,0,00-00-00-00
2949,6.389E-42,4559,CF-11-00-00
2950,6.41E-42,4574,DE-11-00-00
2951,6.43E-42,4589,ED-11-00-00
2952,0,0,00-00-00-00
2953,0,0,00-00-00-00
2954,6.453E-42,4605,FD-11-00-00
2955,0,0,00-00-00-00
2956,0,0,00-00-00-00
2957,2.66E-43,190,BE-00-00-00
2958,0,0,00-00-00-00
2959,6.499E-42,4638,1E-12-00-00
2960,6.526E-42,4657,31-12-00-00
2961,6.547E-42,4672,40-12-00-00
2962,6.568E-42,4687,4F-12-00-00
2963,0,0,00-00-00-00
2964,0,0,00-00-00-00
2965,6.589E-42,4702,5E-12-00-00
2966,0,0,00-00-00-00
2967,0,0,00-00-00-00
2968,0,0,00-00-00-00
2969,0,0,00-00-00-00
2970,2.68E-43,191,BF-00-00-00
2971,0,0,00-00-00-00
2972,6.649E-42,4745,89-12-00-00
2973,6.676E-42,4764,9C-12-00-00
2974,6.7E-42,4781,AD-12-00-00
2975,6.725E-42,4799,BF-12-00-00
2976,0,0,00-00-00-00
2977,0,0,00-00-00-00
2978,6.75E-42,4817,D1-12-00-00
2979,0,0,00-00-00-00
2980,0,0,00-00-00-00
2981,0,0,00-00-00-00
2982,0,0,00-00-00-00
2983,2.69E-43,192,C0-00-00-00
2984,0,0,00-00-00-00
2985,0,0,00-00-00-00
2986,0,0,00-00-00-00
2987,0,0,00-00-00-00
2988,0,0,00-00-00-00
2989,0,0,00-00-00-00
2990,0,0,00-00-00-00
2991,0,0,00-00-00-00
2992,0,0,00-00-00-00
2993,0,0,00-00-00-00
2994,0,0,00-00-00-00
2995,0,0,00-00-00-00
2996,0,0,00-00-00-00
2997,0,0,00-00-00-00
2998,0,0,00-00-00-00
2999,0,0,00-00-00-00
3000,0,0,00-00-00-00
3001,0,0,00-00-00-00
3002,0,0,00-00-00-00
3003,0,0,00-00-00-00
3004,0,0,00-00-00-00
3005,0,0,00-00-00-00
3006,0,0,00-00-00-00
3007,0,0,00-00-00-00
3008,0,0,00-00-00-00
3009,0,0,00-00-00-00
3010,0,0,00-00-00-00
3011,0,0,00-00-00-00
3012,0,0,00-00-00-00
3013,0,0,00-00-00-00
3014,0,0,00-00-00-00
3015,0,0,00-00-00-00
3016,0,0,00-00-00-00
3017,6.805E-42,4856,F8-12-00-00
3018,0,0,00-00-00-00
3019,0,0,00-00-00-00
3020,6.817E-42,4865,01-13-00-00
3021,0,0,00-00-00-00
3022,0,0,00-00-00-00
3023,6.831E-42,4875,0B-13-00-00
3024,0,0,00-00-00-00
3025,0,0,00-00-00-00
3026,6.843E-42,4883,13-13-00-00
3027,0,0,00-00-00-00
3028,0,0,00-00-00-00
3029,6.858E-42,4894,1E-13-00-00
3030,0,0,00-00-00-00
3031,0,0,00-00-00-00
3032,0,0,00-00-00-00
3033,0,0,00-00-00-00
3034,0,0,00-00-00-00
3035,2.7E-43,193,C1-00-00-00
3036,0,0,00-00-00-00
3037,0,0,00-00-00-00
3038,0,0,00-00-00-00
3039,0,0,00-00-00-00
3040,0,0,00-00-00-00
3041,0,0,00-00-00-00
3042,0,0,00-00-00-00
3043,0,0,00-00-00-00
3044,0,0,00-00-00-00
3045,0,0,00-00-00-00
3046,0,0,00-00-00-00
3047,0,0,00-00-00-00
3048,0,0,00-00-00-00
3049,0,0,00-00-00-00
3050,0,0,00-00-00-00
3051,0,0,00-00-00-00
3052,0,0,00-00-00-00
3053,24,1103101952,00-00-C0-41
3054,0,0,00-00-00-00
3055,0,0,00-00-00-00
3056,0,0,00-00-00-00
3057,0,0,00-00-00-00
3058,6.89E-42,4917,35-13-00-00
3059,0,0,00-00-00-00
3060,0,0,00-00-00-00
3061,0,0,00-00-00-00
3062,0,0,00-00-00-00
3063,0,0,00-00-00-00
3064,0,0,00-00-00-00
3065,0,0,00-00-00-00
3066,0,0,00-00-00-00
3067,0,0,00-00-00-00
3068,0,0,00-00-00-00
3069,0,0,00-00-00-00
3070,0,0,00-00-00-00
3071,300,1133903872,00-00-96-43
3072,0,0,00-00-00-00
3073,-100,-1027080192,00-00-C8-C2
3074,0,0,00-00-00-00
3075,0,0,00-00-00-00
3076,0,0,00-00-00-00
3077,0,0,00-00-00-00
3078,0,0,00-00-00-00
3079,0,0,00-00-00-00
3080,0,0,00-00-00-00
3081,0,0,00-00-00-00
3082,6.903E-42,4926,3E-13-00-00
3083,0,0,00-00-00-00
3084,0,0,00-00-00-00
3085,0,0,00-00-00-00
3086,0,0,00-00-00-00
3087,3.95E-43,282,1A-01-00-00
3088,2.79E-43,199,C7-00-00-00
3089,3.34E-43,238,EE-00-00-00
3090,2.15E-42,1534,FE-05-00-00
3091,2.72E-43,194,C2-00-00-00
3092,6.967E-42,4972,6C-13-00-00
3093,6.994E-42,4991,7F-13-00-00
3094,7.023E-42,5012,94-13-00-00
3095,7.049E-42,5030,A6-13-00-00
3096,7.077E-42,5050,BA-13-00-00
3097,7.1E-42,5067,CB-13-00-00
3098,7.124E-42,5084,DC-13-00-00
3099,7.148E-42,5101,ED-13-00-00
3100,7.175E-42,5120,00-14-00-00
3101,7.2E-42,5138,12-14-00-00
3102,7.228E-42,5158,26-14-00-00
3103,7.255E-42,5177,39-14-00-00
3104,2.73E-43,195,C3-00-00-00
3105,0,0,00-00-00-00
3106,0,0,00-00-00-00
3107,2.75E-43,196,C4-00-00-00
3108,0,0,00-00-00-00
3109,0,0,00-00-00-00
3110,0,0,00-00-00-00
3111,0,0,00-00-00-00
3112,0,0,00-00-00-00
3113,0,0,00-00-00-00
3114,0,0,00-00-00-00
3115,0,0,00-00-00-00
3116,0,0,00-00-00-00
3117,0,0,00-00-00-00
3118,0,0,00-00-00-00
3119,0,0,00-00-00-00
3120,0,0,00-00-00-00
3121,0,0,00-00-00-00
3122,16,1098907648,00-00-80-41
3123,0,0,00-00-00-00
3124,0,0,00-00-00-00
3125,0,0,00-00-00-00
3126,0,0,00-00-00-00
3127,0,0,00-00-00-00
3128,0,0,00-00-00-00
3129,0,0,00-00-00-00
3130,0,0,00-00-00-00
3131,0,0,00-00-00-00
3132,0,0,00-00-00-00
3133,0,0,00-00-00-00
3134,0,0,00-00-00-00
3135,0,0,00-00-00-00
3136,0,0,00-00-00-00
3137,0,0,00-00-00-00
3138,0,0,00-00-00-00
3139,0,0,00-00-00-00
3140,0,0,00-00-00-00
3141,0,0,00-00-00-00
3142,0,0,00-00-00-00
3143,7.309E-42,5216,60-14-00-00
3144,2.76E-43,197,C5-00-00-00
3145,0,0,00-00-00-00
3146,0,0,00-00-00-00
3147,0,0,00-00-00-00
3148,0,0,00-00-00-00
3149,0,0,00-00-00-00
3150,0,0,00-00-00-00
3151,0,0,00-00-00-00
3152,0,0,00-00-00-00
3153,0,0,00-00-00-00
3154,0,0,00-00-00-00
3155,0,0,00-00-00-00
3156,0,0,00-00-00-00
3157,0,0,00-00-00-00
3158,0,0,00-00-00-00
3159,0,0,00-00-00-00
3160,0,0,00-00-00-00
3161,0,0,00-00-00-00
3162,0,0,00-00-00-00
3163,0,0,00-00-00-00
3164,0,0,00-00-00-00
3165,0,0,00-00-00-00
3166,0,0,00-00-00-00
3167,0,0,00-00-00-00
3168,0,0,00-00-00-00
3169,0,0,00-00-00-00
3170,0,0,00-00-00-00
3171,0,0,00-00-00-00
3172,0,0,00-00-00-00
3173,0,0,00-00-00-00
3174,2.77E-43,198,C6-00-00-00
3175,0,0,00-00-00-00
3176,0,0,00-00-00-00
3177,0,0,00-00-00-00
3178,0,0,00-00-00-00
3179,0,0,00-00-00-00
3180,0,0,00-00-00-00
3181,0,0,00-00-00-00
3182,0,0,00-00-00-00
3183,0,0,00-00-00-00
3184,0,0,00-00-00-00
3185,0,0,00-00-00-00
3186,0,0,00-00-00-00
3187,0,0,00-00-00-00
3188,0,0,00-00-00-00
3189,0,0,00-00-00-00
3190,0,0,00-00-00-00
3191,0,0,00-00-00-00
3192,0,0,00-00-00-00
3193,0,0,00-00-00-00
3194,0,0,00-00-00-00
3195,0,0,00-00-00-00
3196,0,0,00-00-00-00
3197,0,0,00-00-00-00
3198,0,0,00-00-00-00
3199,0,0,00-00-00-00
3200,3000,1161527296,00-80-3B-45
3201,1000,1148846080,00-00-7A-44
3202,2000,1157234688,00-00-FA-44
3203,0,0,00-00-00-00
3204,0,0,00-00-00-00
3205,0,0,00-00-00-00
3206,7.368E-42,5258,8A-14-00-00
3207,0,0,00-00-00-00
3208,0,0,00-00-00-00
3209,0,0,00-00-00-00
3210,0,0,00-00-00-00
3211,0,0,00-00-00-00
3212,0,0,00-00-00-00
3213,0,0,00-00-00-00
3214,0,0,00-00-00-00
3215,0,0,00-00-00-00
3216,0,0,00-00-00-00
3217,73,1116864512,00-00-92-42
3218,0,0,00-00-00-00
3219,2.8E-43,200,C8-00-00-00
3220,0,0,00-00-00-00
3221,0,0,00-00-00-00
3222,0,0,00-00-00-00
3223,0,0,00-00-00-00
3224,0,0,00-00-00-00
3225,0,0,00-00-00-00
3226,0,0,00-00-00-00
3227,0,0,00-00-00-00
3228,0,0,00-00-00-00
3229,0,0,00-00-00-00
3230,0.01,1008981770,0A-D7-23-3C
3231,0,0,00-00-00-00
3232,0,0,00-00-00-00
3233,0,0,00-00-00-00
3234,0,0,00-00-00-00
3235,0,0,00-00-00-00
3236,0,0,00-00-00-00
3237,2.82E-43,201,C9-00-00-00
3238,0,0,00-00-00-00
3239,0,0,00-00-00-00
3240,0,0,00-00-00-00
3241,0,0,00-00-00-00
3242,0,0,00-00-00-00
3243,0,0,00-00-00-00
3244,0.02,1017370378,0A-D7-A3-3C
3245,0,0,00-00-00-00
3246,0,0,00-00-00-00
3247,0,0,00-00-00-00
3248,0,0,00-00-00-00
3249,0,0,00-00-00-00
3250,2.83E-43,202,CA-00-00-00
3251,2.84E-43,203,CB-00-00-00
3252,0,0,00-00-00-00
3253,2.86E-43,204,CC-00-00-00
3254,0,0,00-00-00-00
3255,0,0,00-00-00-00
3256,0,0,00-00-00-00
3257,0,0,00-00-00-00
3258,0,0,00-00-00-00
3259,2.87E-43,205,CD-00-00-00
3260,0,0,00-00-00-00
3261,0,0,00-00-00-00
3262,0,0,00-00-00-00
3263,0,0,00-00-00-00
3264,0,0,00-00-00-00
3265,0,0,00-00-00-00
3266,0,0,00-00-00-00
3267,0,0,00-00-00-00
3268,0,0,00-00-00-00
3269,0,0,00-00-00-00
3270,0,0,00-00-00-00
3271,0,0,00-00-00-00
3272,0,0,00-00-00-00
3273,0,0,00-00-00-00
3274,0,0,00-00-00-00
3275,0,0,00-00-00-00
3276,0,0,00-00-00-00
3277,0,0,00-00-00-00
3278,0,0,00-00-00-00
3279,0,0,00-00-00-00
3280,0,0,00-00-00-00
3281,0,0,00-00-00-00
3282,0,0,00-00-00-00
3283,0,0,00-00-00-00
3284,0,0,00-00-00-00
3285,0,0,00-00-00-00
3286,0,0,00-00-00-00
3287,0,0,00-00-00-00
3288,0,0,00-00-00-00
3289,0,0,00-00-00-00
3290,0,0,00-00-00-00
3291,0,0,00-00-00-00
3292,0,0,00-00-00-00
3293,0,0,00-00-00-00
3294,0,0,00-00-00-00
3295,0,0,00-00-00-00
3296,0,0,00-00-00-00
3297,0,0,00-00-00-00
3298,0,0,00-00-00-00
3299,0,0,00-00-00-00
3300,0,0,00-00-00-00
3301,2.89E-43,206,CE-00-00-00
3302,0,0,00-00-00-00
3303,0,0,00-00-00-00
3304,0,0,00-00-00-00
3305,0,0,00-00-00-00
3306,0,0,00-00-00-00
3307,0,0,00-00-00-00
3308,0,0,00-00-00-00
3309,0,0,00-00-00-00
3310,0,0,00-00-00-00
3311,0,0,00-00-00-00
3312,0,0,00-00-00-00
3313,0,0,00-00-00-00
3314,0,0,00-00-00-00
3315,0,0,00-00-00-00
3316,0,0,00-00-00-00
3317,0,0,00-00-00-00
3318,0,0,00-00-00-00
3319,0,0,00-00-00-00
3320,0,0,00-00-00-00
3321,0,0,00-00-00-00
3322,0,0,00-00-00-00
3323,0,0,00-00-00-00
3324,0,0,00-00-00-00
3325,0,0,00-00-00-00
3326,0,0,00-00-00-00
3327,0,0,00-00-00-00
3328,0,0,00-00-00-00
3329,0.7,1060320051,33-33-33-3F
3330,0,0,00-00-00-00
3331,0,0,00-00-00-00
3332,0,0,00-00-00-00
3333,0,0,00-00-00-00
3334,0,0,00-00-00-00
3335,0,0,00-00-00-00
3336,0,0,00-00-00-00
3337,0,0,00-00-00-00
3338,0,0,00-00-00-00
3339,0,0,00-00-00-00
3340,0,0,00-00-00-00
3341,0,0,00-00-00-00
3342,0,0,00-00-00-00
3343,0,0,00-00-00-00
3344,0,0,00-00-00-00
3345,0,0,00-00-00-00
3346,0,0,00-00-00-00
3347,0,0,00-00-00-00
3348,0,0,00-00-00-00
3349,0,0,00-00-00-00
3350,0,0,00-00-00-00
3351,0,0,00-00-00-00
3352,0,0,00-00-00-00
3353,0,0,00-00-00-00
3354,0,0,00-00-00-00
3355,2.9E-43,207,CF-00-00-00
3356,0,0,00-00-00-00
3357,0,0,00-00-00-00
3358,0,0,00-00-00-00
3359,0,0,00-00-00-00
3360,0,0,00-00-00-00
3361,0,0,00-00-00-00
3362,0,0,00-00-00-00
3363,0,0,00-00-00-00
3364,0,0,00-00-00-00
3365,0,0,00-00-00-00
3366,0,0,00-00-00-00
3367,0,0,00-00-00-00
3368,100000,1203982336,00-50-C3-47
3369,0.04,1025758986,0A-D7-23-3D
3370,0.04,1025758986,0A-D7-23-3D
3371,0,0,00-00-00-00
3372,2.91E-43,208,D0-00-00-00
3373,0,0,00-00-00-00
3374,0,0,00-00-00-00
3375,0,0,00-00-00-00
3376,0,0,00-00-00-00
3377,0,0,00-00-00-00
3378,0,0,00-00-00-00
3379,0,0,00-00-00-00
3380,0,0,00-00-00-00
3381,0,0,00-00-00-00
3382,0,0,00-00-00-00
3383,0,0,00-00-00-00
3384,0,0,00-00-00-00
3385,0,0,00-00-00-00
3386,0,0,00-00-00-00
3387,14,1096810496,00-00-60-41
3388,0.14,1041194025,29-5C-0F-3E
3389,0.08,1034147594,0A-D7-A3-3D
3390,0,0,00-00-00-00
3391,2.93E-43,209,D1-00-00-00
3392,2.94E-43,210,D2-00-00-00
3393,2.96E-43,211,D3-00-00-00
3394,2.97E-43,212,D4-00-00-00
3395,2.98E-43,213,D5-00-00-00
3396,3E-43,214,D6-00-00-00
3397,3.01E-43,215,D7-00-00-00
3398,0,0,00-00-00-00
3399,0,0,00-00-00-00
3400,0,0,00-00-00-00
3401,0,0,00-00-00-00
3402,0,0,00-00-00-00
3403,7.71E-42,5502,7E-15-00-00
3404,0,0,00-00-00-00
3405,0,0,00-00-00-00
3406,0,0,00-00-00-00
3407,0,0,00-00-00-00
3408,0,0,00-00-00-00
3409,0,0,00-00-00-00
3410,0,0,00-00-00-00
3411,0,0,00-00-00-00
3412,0,0,00-00-00-00
3413,0,0,00-00-00-00
3414,0,0,00-00-00-00
3415,0,0,00-00-00-00
3416,0,0,00-00-00-00
3417,0,0,00-00-00-00
3418,0,0,00-00-00-00
3419,0,0,00-00-00-00
3420,0,0,00-00-00-00
3421,0,0,00-00-00-00
3422,0,0,00-00-00-00
3423,0,0,00-00-00-00
3424,0,0,00-00-00-00
3425,0,0,00-00-00-00
3426,0,0,00-00-00-00
3427,0,0,00-00-00-00
3428,0,0,00-00-00-00
3429,0,0,00-00-00-00
3430,0,0,00-00-00-00
3431,0,0,00-00-00-00
3432,0,0,00-00-00-00
3433,0,0,00-00-00-00
3434,0,0,00-00-00-00
3435,0,0,00-00-00-00
3436,0,0,00-00-00-00
3437,0,0,00-00-00-00
3438,3.04E-43,217,D9-00-00-00
3439,0,0,00-00-00-00
3440,0,0,00-00-00-00
3441,0,0,00-00-00-00
3442,0,0,00-00-00-00
3443,0,0,00-00-00-00
3444,0,0,00-00-00-00
3445,0,0,00-00-00-00
3446,0,0,00-00-00-00
3447,0,0,00-00-00-00
3448,0,0,00-00-00-00
3449,0,0,00-00-00-00
3450,0,0,00-00-00-00
3451,0,0,00-00-00-00
3452,0,0,00-00-00-00
3453,0,0,00-00-00-00
3454,0,0,00-00-00-00
3455,0,0,00-00-00-00
3456,0,0,00-00-00-00
3457,0,0,00-00-00-00
3458,0,0,00-00-00-00
3459,0,0,00-00-00-00
3460,0,0,00-00-00-00
3461,0,0,00-00-00-00
3462,0,0,00-00-00-00
3463,0,0,00-00-00-00
3464,0,0,00-00-00-00
3465,0,0,00-00-00-00
3466,0,0,00-00-00-00
3467,0,0,00-00-00-00
3468,0,0,00-00-00-00
3469,0,0,00-00-00-00
3470,0,0,00-00-00-00
3471,0,0,00-00-00-00
3472,0,0,00-00-00-00
3473,0,0,00-00-00-00
3474,0,0,00-00-00-00
3475,0,0,00-00-00-00
3476,0,0,00-00-00-00
3477,0,0,00-00-00-00
3478,0,0,00-00-00-00
3479,0,0,00-00-00-00
3480,0,0,00-00-00-00
3481,0,0,00-00-00-00
3482,0,0,00-00-00-00
3483,0,0,00-00-00-00
3484,7.78E-42,5552,B0-15-00-00
3485,0,0,00-00-00-00
3486,0,0,00-00-00-00
3487,0,0,00-00-00-00
3488,0,0,00-00-00-00
3489,0,0,00-00-00-00
3490,0,0,00-00-00-00
3491,0,0,00-00-00-00
3492,0,0,00-00-00-00
3493,0,0,00-00-00-00
3494,0,0,00-00-00-00
3495,0,0,00-00-00-00
3496,0,0,00-00-00-00
3497,0,0,00-00-00-00
3498,0,0,00-00-00-00
3499,0,0,00-00-00-00
3500,0,0,00-00-00-00
3501,0,0,00-00-00-00
3502,0,0,00-00-00-00
3503,0,0,00-00-00-00
3504,0,0,00-00-00-00
3505,0,0,00-00-00-00
3506,0,0,00-00-00-00
3507,0,0,00-00-00-00
3508,0,0,00-00-00-00
3509,0,0,00-00-00-00
3510,0,0,00-00-00-00
3511,3.05E-43,218,DA-00-00-00
3512,0,0,00-00-00-00
3513,0,0,00-00-00-00
3514,0,0,00-00-00-00
3515,0,0,00-00-00-00
3516,0,0,00-00-00-00
3517,0,0,00-00-00-00
3518,0,0,00-00-00-00
3519,0,0,00-00-00-00
3520,0,0,00-00-00-00
3521,0,0,00-00-00-00
3522,0,0,00-00-00-00
3523,0,0,00-00-00-00
3524,0,0,00-00-00-00
3525,0,0,00-00-00-00
3526,0,0,00-00-00-00
3527,0,0,00-00-00-00
3528,0,0,00-00-00-00
3529,0,0,00-00-00-00
3530,0,0,00-00-00-00
3531,0,0,00-00-00-00
3532,0,0,00-00-00-00
3533,0,0,00-00-00-00
3534,0,0,00-00-00-00
3535,100,1120403456,00-00-C8-42
3536,225,1130430464,00-00-61-43
3537,0,0,00-00-00-00
3538,0,0,00-00-00-00
3539,0,0,00-00-00-00
3540,0,0,00-00-00-00
3541,0,0,00-00-00-00
3542,0,0,00-00-00-00
3543,0,0,00-00-00-00
3544,0,0,00-00-00-00
3545,0,0,00-00-00-00
3546,0,0,00-00-00-00
3547,0,0,00-00-00-00
3548,0,0,00-00-00-00
3549,0,0,00-00-00-00
3550,400,1137180672,00-00-C8-43
3551,0,0,00-00-00-00
3552,0,0,00-00-00-00
3553,0,0,00-00-00-00
3554,0,0,00-00-00-00
3555,0,0,00-00-00-00
3556,0,0,00-00-00-00
3557,0,0,00-00-00-00
3558,0,0,00-00-00-00
3559,0,0,00-00-00-00
3560,0,0,00-00-00-00
3561,0,0,00-00-00-00
3562,0,0,00-00-00-00
3563,0,0,00-00-00-00
3564,0,0,00-00-00-00
3565,0,0,00-00-00-00
3566,0,0,00-00-00-00
3567,0,0,00-00-00-00
3568,0,0,00-00-00-00
3569,0,0,00-00-00-00
3570,0,0,00-00-00-00
3571,0,0,00-00-00-00
3572,0,0,00-00-00-00
3573,0,0,00-00-00-00
3574,2.158E-42,1540,04-06-00-00
3575,3.07E-43,219,DB-00-00-00
3576,0,0,00-00-00-00
3577,0,0,00-00-00-00
3578,0,0,00-00-00-00
3579,0,0,00-00-00-00
3580,0,0,00-00-00-00
3581,0,0,00-00-00-00
3582,0,0,00-00-00-00
3583,0,0,00-00-00-00
3584,0,0,00-00-00-00
3585,0,0,00-00-00-00
3586,0,0,00-00-00-00
3587,0,0,00-00-00-00
3588,0,0,00-00-00-00
3589,0,0,00-00-00-00
3590,0,0,00-00-00-00
3591,0,0,00-00-00-00
3592,0,0,00-00-00-00
3593,0,0,00-00-00-00
3594,0,0,00-00-00-00
3595,0,0,00-00-00-00
3596,0,0,00-00-00-00
3597,0,0,00-00-00-00
3598,0,0,00-00-00-00
3599,0,0,00-00-00-00
3600,0,0,00-00-00-00
3601,0,0,00-00-00-00
3602,0,0,00-00-00-00
3603,7.846E-42,5599,DF-15-00-00
3604,0,0,00-00-00-00
3605,0,0,00-00-00-00
3606,0,0,00-00-00-00
3607,0,0,00-00-00-00
3608,0,0,00-00-00-00
3609,0,0,00-00-00-00
3610,0,0,00-00-00-00
3611,0,0,00-00-00-00
3612,0,0,00-00-00-00
3613,0,0,00-00-00-00
3614,0,0,00-00-00-00
3615,0,0,00-00-00-00
3616,0,0,00-00-00-00
3617,0,0,00-00-00-00
3618,0,0,00-00-00-00
3619,0,0,00-00-00-00
3620,0,0,00-00-00-00
3621,0,0,00-00-00-00
3622,0,0,00-00-00-00
3623,0,0,00-00-00-00
3624,0,0,00-00-00-00
3625,0,0,00-00-00-00
3626,0,0,00-00-00-00
3627,0,0,00-00-00-00
3628,0,0,00-00-00-00
3629,0,0,00-00-00-00
3630,0,0,00-00-00-00
3631,0,0,00-00-00-00
3632,0,0,00-00-00-00
3633,0,0,00-00-00-00
3634,0,0,00-00-00-00
3635,0,0,00-00-00-00
3636,3.08E-43,220,DC-00-00-00
3637,0,0,00-00-00-00
3638,0,0,00-00-00-00
3639,0,0,00-00-00-00
3640,0,0,00-00-00-00
3641,3.1E-43,221,DD-00-00-00
3642,0,0,00-00-00-00
3643,0,0,00-00-00-00
3644,0,0,00-00-00-00
3645,0,0,00-00-00-00
3646,0,0,00-00-00-00
3647,0,0,00-00-00-00
3648,0,0,00-00-00-00
3649,0,0,00-00-00-00
3650,0,0,00-00-00-00
3651,0,0,00-00-00-00
3652,0,0,00-00-00-00
3653,3.11E-43,222,DE-00-00-00
3654,0,0,00-00-00-00
3655,0,0,00-00-00-00
3656,0,0,00-00-00-00
3657,0,0,00-00-00-00
3658,0,0,00-00-00-00
3659,0,0,00-00-00-00
3660,0,0,00-00-00-00
3661,0,0,00-00-00-00
3662,0,0,00-00-00-00
3663,0,0,00-00-00-00
3664,0,0,00-00-00-00
3665,0,0,00-00-00-00
3666,0,0,00-00-00-00
3667,7.931E-42,5660,1C-16-00-00
3668,0,0,00-00-00-00
3669,0,0,00-00-00-00
3670,0,0,00-00-00-00
3671,0,0,00-00-00-00
3672,0,0,00-00-00-00
3673,0,0,00-00-00-00
3674,0,0,00-00-00-00
