row,floatVal,intVal
4106,0,0,00-00-00-00
4107,0,0,00-00-00-00
4108,0,0,00-00-00-00
4109,0,0,00-00-00-00
4110,0,0,00-00-00-00
4111,0,0,00-00-00-00
4112,0,0,00-00-00-00
4113,0,0,00-00-00-00
4114,0,0,00-00-00-00
4115,0,0,00-00-00-00
4116,0,0,00-00-00-00
4117,0,0,00-00-00-00
4118,0,0,00-00-00-00
4119,0,0,00-00-00-00
4120,0,0,00-00-00-00
4121,0,0,00-00-00-00
4122,0,0,00-00-00-00
4123,0,0,00-00-00-00
4124,0,0,00-00-00-00
4125,0,0,00-00-00-00
4126,0,0,00-00-00-00
4127,0,0,00-00-00-00
4128,6.323E-42,4512,A0-11-00-00
4129,0,0,00-00-00-00
4130,0,0,00-00-00-00
4131,0,0,00-00-00-00
4132,0,0,00-00-00-00
4133,0,0,00-00-00-00
4134,0,0,00-00-00-00
4135,0,0,00-00-00-00
4136,0,0,00-00-00-00
4137,0,0,00-00-00-00
4138,0,0,00-00-00-00
4139,0,0,00-00-00-00
4140,0,0,00-00-00-00
4141,0,0,00-00-00-00
4142,0,0,00-00-00-00
4143,0,0,00-00-00-00
4144,0,0,00-00-00-00
4145,0,0,00-00-00-00
4146,0,0,00-00-00-00
4147,0,0,00-00-00-00
4148,0,0,00-00-00-00
4149,0,0,00-00-00-00
4150,0,0,00-00-00-00
4151,0,0,00-00-00-00
4152,0,0,00-00-00-00
4153,0,0,00-00-00-00
4154,0,0,00-00-00-00
4155,0,0,00-00-00-00
4156,0,0,00-00-00-00
4157,0,0,00-00-00-00
4158,0,0,00-00-00-00
4159,0,0,00-00-00-00
4160,0,0,00-00-00-00
4161,0,0,00-00-00-00
4162,0,0,00-00-00-00
4163,0,0,00-00-00-00
4164,0,0,00-00-00-00
4165,0,0,00-00-00-00
4166,0,0,00-00-00-00
4167,6.324E-42,4513,A1-11-00-00
4168,0,0,00-00-00-00
4169,0,0,00-00-00-00
4170,0,0,00-00-00-00
4171,0,0,00-00-00-00
4172,6.345E-42,4528,B0-11-00-00
4173,6.366E-42,4543,BF-11-00-00
4174,0,0,00-00-00-00
4175,0,0,00-00-00-00
4176,0,0,00-00-00-00
4177,0,0,00-00-00-00
4178,0,0,00-00-00-00
4179,0,0,00-00-00-00
4180,0,0,00-00-00-00
4181,0,0,00-00-00-00
4182,0,0,00-00-00-00
4183,0,0,00-00-00-00
4184,0,0,00-00-00-00
4185,0,0,00-00-00-00
4186,6.387E-42,4558,CE-11-00-00
4187,0,0,00-00-00-00
4188,0,0,00-00-00-00
4189,6.418E-42,4580,E4-11-00-00
4190,0,0,00-00-00-00
4191,0,0,00-00-00-00
4192,0,0,00-00-00-00
4193,0,0,00-00-00-00
4194,0,0,00-00-00-00
4195,0,0,00-00-00-00
4196,0,0,00-00-00-00
4197,0,0,00-00-00-00
4198,0,0,00-00-00-00
4199,0,0,00-00-00-00
4200,0,0,00-00-00-00
4201,1.77E-43,126,7E-00-00-00
4202,0,0,00-00-00-00
4203,0,0,00-00-00-00
4204,0,0,00-00-00-00
4205,0,0,00-00-00-00
4206,0,0,00-00-00-00
4207,0,0,00-00-00-00
4208,0,0,00-00-00-00
4209,0,0,00-00-00-00
4210,0,0,00-00-00-00
4211,0,0,00-00-00-00
4212,0,0,00-00-00-00
4213,0,0,00-00-00-00
4214,0,0,00-00-00-00
4215,0,0,00-00-00-00
4216,0,0,00-00-00-00
4217,0,0,00-00-00-00
4218,0,0,00-00-00-00
4219,1.78E-43,127,7F-00-00-00
4220,0,0,00-00-00-00
4221,0,0,00-00-00-00
4222,0,0,00-00-00-00
4223,0,0,00-00-00-00
4224,6.502E-42,4640,20-12-00-00
4225,0,0,00-00-00-00
4226,0,0,00-00-00-00
4227,0,0,00-00-00-00
4228,0,0,00-00-00-00
4229,0,0,00-00-00-00
4230,6.527E-42,4658,32-12-00-00
4231,0,0,00-00-00-00
4232,0,0,00-00-00-00
4233,0,0,00-00-00-00
4234,6.578E-42,4694,56-12-00-00
4235,5.16E-43,368,70-01-00-00
4236,2.16E-43,154,9A-00-00-00
4237,10,1092616192,00-00-20-41
4238,0,0,00-00-00-00
4239,0,0,00-00-00-00
4240,0,0,00-00-00-00
4241,0,0,00-00-00-00
4242,0,0,00-00-00-00
4243,0,0,00-00-00-00
4244,0,0,00-00-00-00
4245,0,0,00-00-00-00
4246,0,0,00-00-00-00
4247,0,0,00-00-00-00
4248,0,0,00-00-00-00
4249,0,0,00-00-00-00
4250,0,0,00-00-00-00
4251,0,0,00-00-00-00
4252,0,0,00-00-00-00
4253,0,0,00-00-00-00
4254,0,0,00-00-00-00
4255,0,0,00-00-00-00
4256,0,0,00-00-00-00
4257,0,0,00-00-00-00
4258,0,0,00-00-00-00
4259,0,0,00-00-00-00
4260,0,0,00-00-00-00
4261,0,0,00-00-00-00
4262,0,0,00-00-00-00
4263,0,0,00-00-00-00
4264,0,0,00-00-00-00
4265,0,0,00-00-00-00
4266,0,0,00-00-00-00
4267,0,0,00-00-00-00
4268,0,0,00-00-00-00
4269,0,0,00-00-00-00
4270,0,0,00-00-00-00
4271,0,0,00-00-00-00
4272,0,0,00-00-00-00
4273,0,0,00-00-00-00
4274,0,0,00-00-00-00
4275,0,0,00-00-00-00
4276,0,0,00-00-00-00
4277,0,0,00-00-00-00
4278,0,0,00-00-00-00
4279,0,0,00-00-00-00
4280,0,0,00-00-00-00
4281,0,0,00-00-00-00
4282,0,0,00-00-00-00
4283,0,0,00-00-00-00
4284,0,0,00-00-00-00
4285,0,0,00-00-00-00
4286,0,0,00-00-00-00
4287,0,0,00-00-00-00
4288,-3000,-985956352,00-80-3B-C5
4289,0,0,00-00-00-00
4290,0,0,00-00-00-00
4291,0,0,00-00-00-00
4292,0,0,00-00-00-00
4293,0,0,00-00-00-00
4294,6.648E-42,4744,88-12-00-00
4295,0,0,00-00-00-00
4296,0,0,00-00-00-00
4297,0,0,00-00-00-00
4298,0,0,00-00-00-00
4299,0,0,00-00-00-00
4300,0,0,00-00-00-00
4301,0,0,00-00-00-00
4302,0,0,00-00-00-00
4303,0,0,00-00-00-00
4304,0,0,00-00-00-00
4305,0,0,00-00-00-00
4306,0,0,00-00-00-00
4307,0,0,00-00-00-00
4308,0,0,00-00-00-00
4309,0,0,00-00-00-00
4310,0,0,00-00-00-00
4311,0,0,00-00-00-00
4312,0,0,00-00-00-00
4313,0,0,00-00-00-00
4314,0,0,00-00-00-00
4315,0,0,00-00-00-00
4316,0,0,00-00-00-00
4317,0,0,00-00-00-00
4318,0,0,00-00-00-00
4319,0,0,00-00-00-00
4320,0,0,00-00-00-00
4321,0,0,00-00-00-00
4322,0,0,00-00-00-00
4323,0,0,00-00-00-00
4324,0,0,00-00-00-00
4325,0,0,00-00-00-00
4326,0,0,00-00-00-00
4327,0,0,00-00-00-00
4328,0,0,00-00-00-00
4329,0,0,00-00-00-00
4330,0,0,00-00-00-00
4331,0,0,00-00-00-00
4332,0,0,00-00-00-00
4333,0,0,00-00-00-00
4334,0,0,00-00-00-00
4335,0,0,00-00-00-00
4336,0,0,00-00-00-00
4337,0,0,00-00-00-00
4338,0,0,00-00-00-00
4339,6.676E-42,4764,9C-12-00-00
4340,0,0,00-00-00-00
4341,0,0,00-00-00-00
4342,0,0,00-00-00-00
4343,0,0,00-00-00-00
4344,0,0,00-00-00-00
4345,384,1136656384,00-00-C0-43
4346,0,0,00-00-00-00
4347,0,0,00-00-00-00
4348,0,0,00-00-00-00
4349,0,0,00-00-00-00
4350,0,0,00-00-00-00
4351,0,0,00-00-00-00
4352,0,0,00-00-00-00
4353,0,0,00-00-00-00
4354,312,1134297088,00-00-9C-43
4355,0,0,00-00-00-00
4356,0,0,00-00-00-00
4357,0,0,00-00-00-00
4358,0,0,00-00-00-00
4359,0,0,00-00-00-00
4360,0,0,00-00-00-00
4361,6.684E-42,4770,A2-12-00-00
4362,6.705E-42,4785,B1-12-00-00
4363,0,0,00-00-00-00
4364,0,0,00-00-00-00
4365,0,0,00-00-00-00
4366,0,0,00-00-00-00
4367,0,0,00-00-00-00
4368,0,0,00-00-00-00
4369,0,0,00-00-00-00
4370,0,0,00-00-00-00
4371,0,0,00-00-00-00
4372,0,0,00-00-00-00
4373,0,0,00-00-00-00
4374,0,0,00-00-00-00
4375,0,0,00-00-00-00
4376,0,0,00-00-00-00
4377,0,0,00-00-00-00
4378,0,0,00-00-00-00
4379,0,0,00-00-00-00
4380,0,0,00-00-00-00
4381,0,0,00-00-00-00
4382,0,0,00-00-00-00
4383,0,0,00-00-00-00
4384,0,0,00-00-00-00
4385,0,0,00-00-00-00
4386,0,0,00-00-00-00
4387,0,0,00-00-00-00
4388,0,0,00-00-00-00
4389,0,0,00-00-00-00
4390,0,0,00-00-00-00
4391,0,0,00-00-00-00
4392,0,0,00-00-00-00
4393,0,0,00-00-00-00
4394,0,0,00-00-00-00
4395,0,0,00-00-00-00
4396,0,0,00-00-00-00
4397,0,0,00-00-00-00
4398,0,0,00-00-00-00
4399,0,0,00-00-00-00
4400,0,0,00-00-00-00
4401,0,0,00-00-00-00
4402,0,0,00-00-00-00
4403,0,0,00-00-00-00
4404,0,0,00-00-00-00
4405,0,0,00-00-00-00
4406,0,0,00-00-00-00
4407,0,0,00-00-00-00
4408,0,0,00-00-00-00
4409,0,0,00-00-00-00
4410,0,0,00-00-00-00
4411,0,0,00-00-00-00
4412,0,0,00-00-00-00
4413,0,0,00-00-00-00
4414,0,0,00-00-00-00
4415,0,0,00-00-00-00
4416,0,0,00-00-00-00
4417,0,0,00-00-00-00
4418,0,0,00-00-00-00
4419,0,0,00-00-00-00
4420,0,0,00-00-00-00
4421,0,0,00-00-00-00
4422,0,0,00-00-00-00
4423,0,0,00-00-00-00
4424,0,0,00-00-00-00
4425,0,0,00-00-00-00
4426,0,0,00-00-00-00
4427,0,0,00-00-00-00
4428,-180,-1020002304,00-00-34-C3
4429,0,0,00-00-00-00
4430,0,0,00-00-00-00
4431,0,0,00-00-00-00
4432,0,0,00-00-00-00
4433,0,0,00-00-00-00
4434,0,0,00-00-00-00
4435,0,0,00-00-00-00
4436,0,0,00-00-00-00
4437,0,0,00-00-00-00
4438,0,0,00-00-00-00
4439,0,0,00-00-00-00
4440,0,0,00-00-00-00
4441,0,0,00-00-00-00
4442,0,0,00-00-00-00
4443,0,0,00-00-00-00
4444,0,0,00-00-00-00
4445,0,0,00-00-00-00
4446,0,0,00-00-00-00
4447,0,0,00-00-00-00
4448,0,0,00-00-00-00
4449,0,0,00-00-00-00
4450,0,0,00-00-00-00
4451,0,0,00-00-00-00
4452,0,0,00-00-00-00
4453,0,0,00-00-00-00
4454,0,0,00-00-00-00
4455,0,0,00-00-00-00
4456,0,0,00-00-00-00
4457,0,0,00-00-00-00
4458,0,0,00-00-00-00
4459,0,0,00-00-00-00
4460,0,0,00-00-00-00
4461,0,0,00-00-00-00
4462,0,0,00-00-00-00
4463,0,0,00-00-00-00
4464,0,0,00-00-00-00
4465,0,0,00-00-00-00
4466,0,0,00-00-00-00
4467,0,0,00-00-00-00
4468,0,0,00-00-00-00
4469,0,0,00-00-00-00
4470,0,0,00-00-00-00
4471,0,0,00-00-00-00
4472,0,0,00-00-00-00
4473,0,0,00-00-00-00
4474,0,0,00-00-00-00
4475,0,0,00-00-00-00
4476,0,0,00-00-00-00
4477,0,0,00-00-00-00
4478,0,0,00-00-00-00
4479,0,0,00-00-00-00
4480,0,0,00-00-00-00
4481,0,0,00-00-00-00
4482,0,0,00-00-00-00
4483,0,0,00-00-00-00
4484,0,0,00-00-00-00
4485,0,0,00-00-00-00
4486,0,0,00-00-00-00
4487,0,0,00-00-00-00
4488,0,0,00-00-00-00
4489,0,0,00-00-00-00
4490,0,0,00-00-00-00
4491,0,0,00-00-00-00
4492,0,0,00-00-00-00
4493,0,0,00-00-00-00
4494,0,0,00-00-00-00
4495,0,0,00-00-00-00
4496,0,0,00-00-00-00
4497,0,0,00-00-00-00
4498,0,0,00-00-00-00
4499,0,0,00-00-00-00
4500,0,0,00-00-00-00
4501,0,0,00-00-00-00
4502,0,0,00-00-00-00
4503,0,0,00-00-00-00
4504,-40,-1038090240,00-00-20-C2
4505,0,0,00-00-00-00
4506,0,0,00-00-00-00
4507,0,0,00-00-00-00
4508,0,0,00-00-00-00
4509,0,0,00-00-00-00
4510,0,0,00-00-00-00
4511,0,0,00-00-00-00
4512,0,0,00-00-00-00
4513,0,0,00-00-00-00
4514,0,0,00-00-00-00
4515,0,0,00-00-00-00
4516,0,0,00-00-00-00
4517,0,0,00-00-00-00
4518,0,0,00-00-00-00
4519,0,0,00-00-00-00
4520,0,0,00-00-00-00
4521,0,0,00-00-00-00
4522,0,0,00-00-00-00
4523,0,0,00-00-00-00
4524,0,0,00-00-00-00
4525,0,0,00-00-00-00
4526,0,0,00-00-00-00
4527,0,0,00-00-00-00
4528,0,0,00-00-00-00
4529,0,0,00-00-00-00
4530,0,0,00-00-00-00
4531,0,0,00-00-00-00
4532,0,0,00-00-00-00
4533,0,0,00-00-00-00
4534,0,0,00-00-00-00
4535,0,0,00-00-00-00
4536,0,0,00-00-00-00
4537,0,0,00-00-00-00
4538,0,0,00-00-00-00
4539,0,0,00-00-00-00
4540,0,0,00-00-00-00
4541,0,0,00-00-00-00
4542,0,0,00-00-00-00
4543,0,0,00-00-00-00
4544,0,0,00-00-00-00
4545,0,0,00-00-00-00
4546,0,0,00-00-00-00
4547,0,0,00-00-00-00
4548,0,0,00-00-00-00
4549,0,0,00-00-00-00
4550,0,0,00-00-00-00
4551,0,0,00-00-00-00
4552,0,0,00-00-00-00
4553,0,0,00-00-00-00
4554,0,0,00-00-00-00
4555,0,0,00-00-00-00
4556,0,0,00-00-00-00
4557,0,0,00-00-00-00
4558,0,0,00-00-00-00
4559,0,0,00-00-00-00
4560,0,0,00-00-00-00
4561,0,0,00-00-00-00
4562,0,0,00-00-00-00
4563,0,0,00-00-00-00
4564,0,0,00-00-00-00
4565,0,0,00-00-00-00
4566,0,0,00-00-00-00
4567,0,0,00-00-00-00
4568,0,0,00-00-00-00
4569,0,0,00-00-00-00
4570,0,0,00-00-00-00
4571,0,0,00-00-00-00
4572,0,0,00-00-00-00
4573,0,0,00-00-00-00
4574,0,0,00-00-00-00
4575,0,0,00-00-00-00
4576,0,0,00-00-00-00
4577,0,0,00-00-00-00
4578,0,0,00-00-00-00
4579,0,0,00-00-00-00
4580,0,0,00-00-00-00
4581,0,0,00-00-00-00
4582,0,0,00-00-00-00
4583,0,0,00-00-00-00
4584,0,0,00-00-00-00
4585,0,0,00-00-00-00
4586,0,0,00-00-00-00
4587,0,0,00-00-00-00
4588,0,0,00-00-00-00
4589,0,0,00-00-00-00
4590,0,0,00-00-00-00
4591,0,0,00-00-00-00
4592,0,0,00-00-00-00
4593,0,0,00-00-00-00
4594,0,0,00-00-00-00
4595,0,0,00-00-00-00
4596,0,0,00-00-00-00
4597,0,0,00-00-00-00
4598,0,0,00-00-00-00
4599,0,0,00-00-00-00
4600,0,0,00-00-00-00
4601,0,0,00-00-00-00
4602,0,0,00-00-00-00
4603,0,0,00-00-00-00
4604,0,0,00-00-00-00
4605,0,0,00-00-00-00
4606,0,0,00-00-00-00
4607,0,0,00-00-00-00
4608,0,0,00-00-00-00
4609,0,0,00-00-00-00
4610,0,0,00-00-00-00
4611,0,0,00-00-00-00
4612,0,0,00-00-00-00
4613,0,0,00-00-00-00
4614,0,0,00-00-00-00
4615,0,0,00-00-00-00
4616,0,0,00-00-00-00
4617,0,0,00-00-00-00
4618,0,0,00-00-00-00
4619,0,0,00-00-00-00
4620,0,0,00-00-00-00
4621,0,0,00-00-00-00
4622,0,0,00-00-00-00
4623,0,0,00-00-00-00
4624,0,0,00-00-00-00
4625,0,0,00-00-00-00
4626,0,0,00-00-00-00
4627,0,0,00-00-00-00
4628,0,0,00-00-00-00
4629,0,0,00-00-00-00
4630,0,0,00-00-00-00
4631,0,0,00-00-00-00
4632,0,0,00-00-00-00
4633,0,0,00-00-00-00
4634,0,0,00-00-00-00
4635,0,0,00-00-00-00
4636,0,0,00-00-00-00
4637,0,0,00-00-00-00
4638,0,0,00-00-00-00
4639,0,0,00-00-00-00
4640,0,0,00-00-00-00
4641,0,0,00-00-00-00
4642,0,0,00-00-00-00
4643,0,0,00-00-00-00
4644,0,0,00-00-00-00
4645,0,0,00-00-00-00
4646,0,0,00-00-00-00
4647,0,0,00-00-00-00
4648,0,0,00-00-00-00
4649,0,0,00-00-00-00
4650,0,0,00-00-00-00
4651,0,0,00-00-00-00
4652,0,0,00-00-00-00
4653,0,0,00-00-00-00
4654,0,0,00-00-00-00
4655,0,0,00-00-00-00
4656,0,0,00-00-00-00
4657,0,0,00-00-00-00
4658,0,0,00-00-00-00
4659,0,0,00-00-00-00
4660,0,0,00-00-00-00
4661,0,0,00-00-00-00
4662,0,0,00-00-00-00
4663,0,0,00-00-00-00
4664,320,1134559232,00-00-A0-43
4665,0,0,00-00-00-00
4666,0,0,00-00-00-00
4667,0,0,00-00-00-00
4668,0,0,00-00-00-00
4669,0,0,00-00-00-00
4670,0,0,00-00-00-00
4671,0,0,00-00-00-00
4672,0,0,00-00-00-00
4673,0,0,00-00-00-00
4674,0,0,00-00-00-00
4675,0,0,00-00-00-00
4676,0,0,00-00-00-00
4677,0,0,00-00-00-00
4678,0,0,00-00-00-00
4679,0,0,00-00-00-00
4680,0,0,00-00-00-00
4681,0,0,00-00-00-00
4682,0,0,00-00-00-00
4683,0,0,00-00-00-00
4684,0,0,00-00-00-00
4685,0,0,00-00-00-00
4686,0,0,00-00-00-00
4687,0,0,00-00-00-00
4688,0,0,00-00-00-00
4689,0,0,00-00-00-00
4690,0,0,00-00-00-00
4691,0,0,00-00-00-00
4692,0,0,00-00-00-00
4693,0,0,00-00-00-00
4694,0,0,00-00-00-00
4695,0,0,00-00-00-00
4696,0,0,00-00-00-00
4697,0,0,00-00-00-00
4698,0,0,00-00-00-00
4699,0,0,00-00-00-00
4700,0,0,00-00-00-00
4701,0,0,00-00-00-00
4702,0,0,00-00-00-00
4703,0,0,00-00-00-00
4704,0,0,00-00-00-00
4705,0,0,00-00-00-00
4706,0,0,00-00-00-00
4707,0,0,00-00-00-00
4708,0,0,00-00-00-00
4709,0,0,00-00-00-00
4710,0,0,00-00-00-00
4711,0,0,00-00-00-00
4712,0,0,00-00-00-00
4713,0,0,00-00-00-00
4714,0,0,00-00-00-00
4715,0,0,00-00-00-00
4716,0,0,00-00-00-00
4717,0,0,00-00-00-00
4718,0,0,00-00-00-00
4719,0,0,00-00-00-00
4720,0,0,00-00-00-00
4721,0,0,00-00-00-00
4722,0,0,00-00-00-00
4723,0,0,00-00-00-00
4724,0,0,00-00-00-00
4725,0,0,00-00-00-00
4726,0,0,00-00-00-00
4727,0,0,00-00-00-00
4728,0,0,00-00-00-00
4729,0,0,00-00-00-00
4730,0,0,00-00-00-00
4731,0,0,00-00-00-00
4732,0,0,00-00-00-00
4733,0,0,00-00-00-00
4734,0,0,00-00-00-00
4735,0,0,00-00-00-00
4736,0,0,00-00-00-00
4737,0,0,00-00-00-00
4738,0,0,00-00-00-00
4739,0,0,00-00-00-00
4740,0,0,00-00-00-00
4741,0,0,00-00-00-00
4742,0,0,00-00-00-00
4743,0,0,00-00-00-00
4744,0,0,00-00-00-00
4745,0,0,00-00-00-00
4746,0,0,00-00-00-00
4747,0,0,00-00-00-00
4748,0,0,00-00-00-00
4749,0,0,00-00-00-00
4750,0,0,00-00-00-00
4751,0,0,00-00-00-00
4752,0,0,00-00-00-00
4753,0,0,00-00-00-00
4754,0,0,00-00-00-00
4755,0,0,00-00-00-00
4756,0,0,00-00-00-00
4757,0,0,00-00-00-00
4758,0,0,00-00-00-00
4759,0,0,00-00-00-00
4760,200,1128792064,00-00-48-43
4761,0,0,00-00-00-00
4762,0,0,00-00-00-00
4763,0,0,00-00-00-00
4764,0,0,00-00-00-00
4765,0,0,00-00-00-00
4766,0,0,00-00-00-00
4767,0,0,00-00-00-00
4768,0,0,00-00-00-00
4769,0,0,00-00-00-00
4770,0,0,00-00-00-00
4771,0,0,00-00-00-00
4772,0,0,00-00-00-00
4773,0,0,00-00-00-00
4774,0,0,00-00-00-00
4775,0,0,00-00-00-00
4776,0,0,00-00-00-00
4777,0,0,00-00-00-00
4778,0,0,00-00-00-00
4779,0,0,00-00-00-00
4780,0,0,00-00-00-00
4781,0,0,00-00-00-00
4782,0,0,00-00-00-00
4783,0,0,00-00-00-00
4784,0,0,00-00-00-00
4785,0,0,00-00-00-00
4786,0,0,00-00-00-00
4787,0,0,00-00-00-00
4788,0,0,00-00-00-00
4789,0,0,00-00-00-00
4790,0,0,00-00-00-00
4791,0,0,00-00-00-00
4792,0,0,00-00-00-00
4793,0,0,00-00-00-00
4794,0,0,00-00-00-00
4795,0,0,00-00-00-00
4796,0,0,00-00-00-00
4797,0,0,00-00-00-00
4798,0,0,00-00-00-00
4799,0,0,00-00-00-00
4800,0,0,00-00-00-00
4801,0,0,00-00-00-00
4802,0,0,00-00-00-00
4803,0,0,00-00-00-00
4804,0,0,00-00-00-00
4805,0,0,00-00-00-00
4806,0,0,00-00-00-00
4807,0,0,00-00-00-00
4808,0,0,00-00-00-00
4809,20,1101004800,00-00-A0-41
4810,0,0,00-00-00-00
4811,0,0,00-00-00-00
4812,0,0,00-00-00-00
4813,0,0,00-00-00-00
4814,0,0,00-00-00-00
4815,0,0,00-00-00-00
4816,0,0,00-00-00-00
4817,0,0,00-00-00-00
4818,0,0,00-00-00-00
4819,0,0,00-00-00-00
4820,0,0,00-00-00-00
4821,0,0,00-00-00-00
4822,0,0,00-00-00-00
4823,0,0,00-00-00-00
4824,0,0,00-00-00-00
4825,0,0,00-00-00-00
4826,0,0,00-00-00-00
4827,0,0,00-00-00-00
4828,0,0,00-00-00-00
4829,0,0,00-00-00-00
4830,0,0,00-00-00-00
4831,0,0,00-00-00-00
4832,0,0,00-00-00-00
4833,0,0,00-00-00-00
4834,0,0,00-00-00-00
4835,0,0,00-00-00-00
4836,0,0,00-00-00-00
4837,0,0,00-00-00-00
4838,0,0,00-00-00-00
4839,0,0,00-00-00-00
4840,0,0,00-00-00-00
4841,0,0,00-00-00-00
4842,0,0,00-00-00-00
4843,0,0,00-00-00-00
4844,0,0,00-00-00-00
4845,0,0,00-00-00-00
4846,0,0,00-00-00-00
4847,0,0,00-00-00-00
4848,0,0,00-00-00-00
4849,0,0,00-00-00-00
4850,0,0,00-00-00-00
4851,0,0,00-00-00-00
4852,0,0,00-00-00-00
4853,0,0,00-00-00-00
4854,0,0,00-00-00-00
4855,0,0,00-00-00-00
4856,0,0,00-00-00-00
4857,0,0,00-00-00-00
4858,0,0,00-00-00-00
4859,0,0,00-00-00-00
4860,0,0,00-00-00-00
4861,0,0,00-00-00-00
4862,0,0,00-00-00-00
4863,0,0,00-00-00-00
4864,0,0,00-00-00-00
4865,0,0,00-00-00-00
4866,0,0,00-00-00-00
4867,0,0,00-00-00-00
4868,0,0,00-00-00-00
4869,0,0,00-00-00-00
4870,0,0,00-00-00-00
4871,0,0,00-00-00-00
4872,1600,1153957888,00-00-C8-44
4873,0,0,00-00-00-00
4874,0,0,00-00-00-00
4875,0,0,00-00-00-00
4876,0,0,00-00-00-00
4877,0,0,00-00-00-00
4878,0,0,00-00-00-00
4879,0,0,00-00-00-00
4880,0,0,00-00-00-00
4881,0,0,00-00-00-00
4882,0,0,00-00-00-00
4883,0,0,00-00-00-00
4884,0,0,00-00-00-00
4885,0,0,00-00-00-00
4886,0,0,00-00-00-00
4887,0,0,00-00-00-00
4888,0,0,00-00-00-00
4889,0,0,00-00-00-00
4890,0,0,00-00-00-00
4891,0,0,00-00-00-00
4892,0,0,00-00-00-00
4893,0,0,00-00-00-00
4894,0,0,00-00-00-00
4895,0,0,00-00-00-00
4896,0,0,00-00-00-00
4897,0,0,00-00-00-00
4898,0,0,00-00-00-00
4899,0,0,00-00-00-00
4900,0,0,00-00-00-00
4901,0,0,00-00-00-00
4902,0,0,00-00-00-00
4903,6.732E-42,4804,C4-12-00-00
4904,0,0,00-00-00-00
4905,0,0,00-00-00-00
4906,0,0,00-00-00-00
4907,0,0,00-00-00-00
4908,0,0,00-00-00-00
4909,0,0,00-00-00-00
4910,6.763E-42,4826,DA-12-00-00
4911,0,0,00-00-00-00
4912,0,0,00-00-00-00
4913,6.786E-42,4843,EB-12-00-00
4914,0,0,00-00-00-00
4915,0,0,00-00-00-00
4916,0,0,00-00-00-00
4917,0,0,00-00-00-00
4918,0,0,00-00-00-00
4919,0,0,00-00-00-00
4920,0,0,00-00-00-00
4921,0,0,00-00-00-00
4922,0,0,00-00-00-00
4923,0,0,00-00-00-00
4924,0,0,00-00-00-00
4925,0,0,00-00-00-00
4926,0,0,00-00-00-00
4927,0,0,00-00-00-00
4928,48,1111490560,00-00-40-42
4929,0,0,00-00-00-00
4930,0,0,00-00-00-00
4931,0,0,00-00-00-00
4932,0,0,00-00-00-00
4933,0,0,00-00-00-00
4934,0,0,00-00-00-00
4935,0,0,00-00-00-00
4936,0,0,00-00-00-00
4937,0,0,00-00-00-00
4938,0,0,00-00-00-00
4939,0,0,00-00-00-00
4940,0,0,00-00-00-00
4941,0,0,00-00-00-00
4942,0,0,00-00-00-00
4943,0,0,00-00-00-00
4944,0,0,00-00-00-00
4945,0,0,00-00-00-00
4946,0,0,00-00-00-00
4947,0,0,00-00-00-00
4948,0,0,00-00-00-00
4949,0,0,00-00-00-00
4950,0,0,00-00-00-00
4951,0,0,00-00-00-00
4952,0,0,00-00-00-00
4953,0,0,00-00-00-00
4954,0,0,00-00-00-00
4955,0,0,00-00-00-00
4956,0,0,00-00-00-00
4957,0,0,00-00-00-00
4958,0,0,00-00-00-00
4959,0,0,00-00-00-00
4960,0,0,00-00-00-00
4961,0,0,00-00-00-00
4962,0,0,00-00-00-00
4963,0,0,00-00-00-00
4964,0,0,00-00-00-00
4965,0,0,00-00-00-00
4966,0,0,00-00-00-00
4967,0,0,00-00-00-00
4968,0,0,00-00-00-00
4969,0,0,00-00-00-00
4970,0,0,00-00-00-00
4971,0,0,00-00-00-00
4972,0,0,00-00-00-00
4973,1.81E-43,129,81-00-00-00
4974,0,0,00-00-00-00
4975,0,0,00-00-00-00
4976,0,0,00-00-00-00
4977,0,0,00-00-00-00
4978,0,0,00-00-00-00
4979,0,0,00-00-00-00
4980,0,0,00-00-00-00
4981,0,0,00-00-00-00
4982,0,0,00-00-00-00
4983,0,0,00-00-00-00
4984,0,0,00-00-00-00
4985,0,0,00-00-00-00
4986,0,0,00-00-00-00
4987,0,0,00-00-00-00
4988,0,0,00-00-00-00
4989,0,0,00-00-00-00
4990,0,0,00-00-00-00
4991,0,0,00-00-00-00
4992,0,0,00-00-00-00
4993,0,0,00-00-00-00
4994,1.9,1072902963,33-33-F3-3F
4995,0,0,00-00-00-00
4996,0,0,00-00-00-00
4997,0,0,00-00-00-00
4998,0,0,00-00-00-00
4999,0,0,00-00-00-00
5000,0,0,00-00-00-00
5001,0,0,00-00-00-00
5002,0,0,00-00-00-00
5003,0,0,00-00-00-00
5004,0,0,00-00-00-00
5005,0,0,00-00-00-00
5006,0,0,00-00-00-00
5007,0,0,00-00-00-00
5008,0,0,00-00-00-00
5009,0,0,00-00-00-00
5010,0,0,00-00-00-00
5011,0,0,00-00-00-00
5012,0,0,00-00-00-00
5013,0,0,00-00-00-00
5014,0,0,00-00-00-00
5015,0,0,00-00-00-00
5016,0,0,00-00-00-00
5017,0,0,00-00-00-00
5018,0,0,00-00-00-00
5019,0,0,00-00-00-00
5020,0,0,00-00-00-00
5021,0,0,00-00-00-00
5022,0,0,00-00-00-00
5023,0,0,00-00-00-00
5024,0,0,00-00-00-00
