row,floatVal,intVal
1781,0,0
1782,0,0
1783,0,0
1784,0,0
1785,0,0
1786,0,0
1787,0,0
1788,0,0
1789,0,0
1790,0,0
1791,0,0
1792,0,0
1793,0,0
1794,0,0
1795,0,0
1796,0,0
1797,0,0
1798,0,0
1799,0,0
1800,2.73E-43,195
1801,1.68E-43,120
1802,0,0
1803,0,0
1804,0,0
1805,2.762E-42,1971
1806,0,0
1807,0,0
1808,0,0
1809,1.7E-43,121
1810,2.801E-42,1999
1811,0,0
1812,0,0
1813,0,0
1814,2.828E-42,2018
1815,1.71E-43,122
1816,0,0
1817,0,0
1818,0,0
1819,0,0
1820,0,0
1821,0,0
1822,0,0
1823,0,0
1824,0,0
1825,0,0
1826,0,0
1827,0,0
1828,0,0
1829,0,0
1830,2.842E-42,2028
1831,0,0
1832,0,0
1833,0,0
1834,1.72E-43,123
1835,0,0
1836,0,0
1837,0,0
1838,0,0
1839,0,0
1840,0,0
1841,0,0
1842,0,0
1843,0,0
1844,0,0
1845,0,0
1846,0,0
1847,0,0
1848,0,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,0,0
1859,250,1132068864
1860,0,0
1861,0,0
1862,1,1065353216
1863,2,1073741824
1864,2.66E-43,190
1865,2.68E-43,191
1866,1.77E-43,126
1867,1.78E-43,127
1868,1.75E-43,125
1869,0,0
1870,0,0
1871,0,0
1872,2.926E-42,2088
1873,2.948E-42,2104
1874,0,0
1875,0,0
1876,15,1097859072
1877,0,0
1878,0,0
1879,0,0
1880,2.974E-42,2122
1881,2.997E-42,2139
1882,0,0
1883,0,0
1884,100,1120403456
1885,0,0
1886,3.023E-42,2157
1887,3.045E-42,2173
1888,0,0
1889,0,0
1890,25,1103626240
1891,0,0
1892,32,1107296256
1893,32,1107296256
1894,56,1113587712
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,3.087E-42,2203
1908,0,0
1909,3.105E-42,2216
1910,0,0
1911,3.118E-42,2225
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,1.8E-43,128
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,3.17E-42,2262
1955,0,0
1956,0,0
1957,3.187E-42,2274
1958,0,0
1959,0.6,1058642330
1960,150,1125515264
1961,0,0
1962,3.203E-42,2286
1963,0,0
1964,0.8,1061997773
1965,200,1128792064
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,3.223E-42,2300
1988,3.244E-42,2315
1989,1.81E-43,129
1990,0,0
1991,3.285E-42,2344
1992,0,0
1993,-16,-1048576000
1994,-16,-1048576000
1995,0,0
1996,16,1098907648
1997,16,1098907648
1998,56,1113587712
1999,1.82E-43,130
2000,0,0
2001,0,0
2002,1.84E-43,131
2003,0,0
2004,0,0
2005,1.85E-43,132
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,1.86E-43,133
2019,0,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0,0
2026,1.88E-43,134
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,0,0
2032,0,0
2033,0,0
2034,2.75E-43,196
2035,1.89E-43,135
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,0,0
2045,0,0
2046,0,0
2047,0,0
2048,3.429E-42,2447
2049,0,0
2050,0,0
2051,0,0
2052,0,0
2053,0,0
2054,0,0
2055,0,0
2056,0,0
2057,0,0
2058,3.45E-42,2462
2059,0,0
2060,0,0
2061,0,0
2062,0,0
2063,0,0
2064,0,0
2065,0,0
2066,0,0
2067,0,0
2068,3.478E-42,2482
2069,0,0
2070,0,0
2071,0,0
2072,0,0
2073,0,0
2074,0,0
2075,0,0
2076,0,0
2077,0,0
2078,3.506E-42,2502
2079,0,0
2080,0,0
2081,0,0
2082,0,0
2083,0,0
2084,0,0
2085,0,0
2086,0,0
2087,0,0
2088,3.537E-42,2524
2089,0,0
2090,0,0
2091,0,0
2092,0,0
2093,0,0
2094,0,0
2095,0,0
2096,0,0
2097,0,0
2098,3.569E-42,2547
2099,0,0
2100,0,0
2101,0,0
2102,0,0
2103,0,0
2104,0,0
2105,0,0
2106,0,0
2107,3.593E-42,2564
2108,3.638E-42,2596
2109,0,0
2110,3.656E-42,2609
2111,0,0
2112,0,0
2113,0,0
2114,0,0
2115,0,0
2116,0,0
2117,0,0
2118,0,0
2119,0,0
2120,0,0
2121,0,0
2122,0,0
2123,1.9E-43,136
2124,3.698E-42,2639
2125,0,0
2126,0,0
2127,3.722E-42,2656
2128,0,0
2129,1.92E-43,137
2130,3.785E-42,2701
2131,0,0
2132,0,0
2133,3.809E-42,2718
2134,0,0
2135,1.93E-43,138
2136,3.841E-42,2741
2137,0,0
2138,0,0
2139,3.866E-42,2759
2140,0,0
2141,1.95E-43,139
2142,3.914E-42,2793
2143,0,0
2144,0,0
2145,3.938E-42,2810
2146,0,0
2147,1.96E-43,140
2148,3.994E-42,2850
2149,0,0
2150,0,0
2151,4.019E-42,2868
2152,0,0
2153,1.98E-43,141
2154,4.072E-42,2906
2155,0,0
2156,0,0
2157,4.097E-42,2924
2158,0,0
2159,1.99E-43,142
2160,0,0
2161,0,0
2162,0,0
2163,0,0
2164,0,0
2165,0,0
2166,0,0
2167,0,0
2168,0,0
2169,0,0
2170,0,0
2171,0,0
2172,0,0
2173,0,0
2174,0,0
2175,0,0
2176,0,0
2177,0,0
2178,0,0
2179,0,0
2180,0,0
2181,0,0
2182,0,0
2183,0,0
2184,0,0
2185,0,0
2186,0,0
2187,0,0
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,0,0
2193,0,0
2194,0,0
2195,0,0
2196,0,0
2197,0,0
2198,0,0
2199,4.138E-42,2953
2200,0,0
2201,0,0
2202,0,0
2203,0,0
2204,0,0
2205,0,0
2206,0,0
2207,0,0
2208,0,0
2209,1,1065353216
2210,2E-43,143
2211,0,0
2212,0,0
2213,0,0
2214,4.179E-42,2982
2215,0,0
2216,4.204E-42,3000
2217,0,0
2218,0,0
2219,0,0
2220,4.229E-42,3018
2221,2.02E-43,144
2222,0,0
2223,0,0
2224,0,0
2225,4.256E-42,3037
2226,0,0
2227,50,1112014848
2228,4.28E-42,3054
2229,0,0
2230,0,0
2231,0,0
2232,4.303E-42,3071
2233,2.03E-43,145
2234,0,0
2235,0,0
2236,0,0
2237,4.329E-42,3089
2238,0,0
2239,4.352E-42,3106
2240,0,0
2241,0,0
2242,0,0
2243,4.376E-42,3123
2244,2.05E-43,146
2245,0,0
2246,0,0
2247,0,0
2248,4.406E-42,3144
2249,0,0
2250,12,1094713344
2251,4.43E-42,3161
2252,0,0
2253,0,0
2254,0,0
2255,4.453E-42,3178
2256,1,1065353216
2257,2,1073741824
2258,4,1082130432
2259,8,1090519040
2260,2.06E-43,147
2261,0,0
2262,0,0
2263,0,0
2264,0,0
2265,0,0
2266,0,0
2267,0,0
2268,0,0
2269,0,0
2270,0,0
2271,0,0
2272,0,0
2273,0,0
2274,0,0
2275,0,0
2276,0,0
2277,0,0
2278,4.477E-42,3195
2279,0,0
2280,0,0
2281,0,0
2282,0,0
2283,0,0
2284,0,0
2285,0,0
2286,0,0
2287,2.07E-43,148
2288,0,0
2289,0,0
2290,0,0
2291,0,0
2292,0,0
2293,0,0
2294,0,0
2295,0,0
2296,0,0
2297,0,0
2298,0,0
2299,0,0
2300,0,0
2301,0,0
2302,0,0
2303,0,0
2304,0,0
2305,0,0
2306,2.09E-43,149
2307,0,0
2308,0,0
2309,4.518E-42,3224
2310,0,0
2311,0,0
2312,0,0
2313,4.54E-42,3240
2314,0,0
2315,0,0
2316,0,0
2317,4.564E-42,3257
2318,0,0
2319,2.1E-43,150
2320,0,0
2321,0,0
2322,4.607E-42,3288
2323,0,0
2324,4.633E-42,3306
2325,0,0
2326,0,0
2327,4.648E-42,3317
2328,0,0
2329,4.673E-42,3335
2330,0,0
2331,0,0
2332,4.694E-42,3350
2333,0,0
2334,4.72E-42,3368
2335,0,0
2336,0,0
2337,2.12E-43,151
2338,0,0
2339,0,0
2340,4.755E-42,3393
2341,0,0
2342,4.78E-42,3411
2343,0,0
2344,0,0
2345,4.792E-42,3420
2346,0,0
2347,4.818E-42,3438
2348,0,0
2349,0,0
2350,4.836E-42,3451
2351,0,0
2352,4.861E-42,3469
2353,0,0
2354,0,0
2355,2.13E-43,152
2356,0,0
2357,0,0
2358,0,0
2359,0,0
2360,0,0
2361,0,0
2362,4.893E-42,3492
2363,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,0,0
2370,2.14E-43,153
2371,0,0
2372,0,0
2373,4.935E-42,3522
2374,0,0
2375,0,0
2376,0,0
2377,4.955E-42,3536
2378,0,0
2379,0,0
2380,4.976E-42,3551
2381,0,0
2382,0,0
2383,4.997E-42,3566
2384,0,0
2385,0,0
2386,5.018E-42,3581
2387,0,0
2388,2.16E-43,154
2389,0,0
2390,0,0
2391,0,0
2392,0,0
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,5.054E-42,3607
2400,0,0
2401,0,0
2402,5.097E-42,3637
2403,0,0
2404,0,0
2405,0,0
2406,0,0
2407,0,0
2408,0,0
2409,0,0
2410,0,0
2411,0,0
2412,0,0
2413,0,0
2414,0,0
2415,0,0
2416,0,0
2417,0,0
2418,0,0
2419,5.134E-42,3664
2420,0,0
2421,0,0
2422,0,0
2423,0,0
2424,0,0
2425,0,0
2426,0,0
2427,0,0
2428,0,0
2429,0,0
2430,0,0
2431,0,0
2432,0,0
2433,0,0
2434,0,0
2435,5.17E-42,3689
2436,0,0
2437,0,0
2438,0,0
2439,0,0
2440,2.17E-43,155
2441,0,0
2442,5.227E-42,3730
2443,5.253E-42,3749
2444,5.279E-42,3767
2445,0,0
2446,0,0
2447,5.305E-42,3786
2448,0,0
2449,2.19E-43,156
2450,0,0
2451,5.381E-42,3840
2452,5.402E-42,3855
2453,5.423E-42,3870
2454,0,0
2455,0,0
2456,5.445E-42,3886
2457,0,0
2458,2.2E-43,157
2459,0,0
2460,5.492E-42,3919
2461,5.518E-42,3938
2462,5.54E-42,3953
2463,5.56E-42,3968
2464,0,0
2465,0,0
2466,5.581E-42,3983
2467,0,0
2468,2.21E-43,158
2469,0,0
2470,5.642E-42,4026
2471,5.668E-42,4045
2472,5.692E-42,4062
2473,5.717E-42,4080
2474,0,0
2475,0,0
2476,5.743E-42,4098
2477,0,0
2478,2.23E-43,159
2479,0,0
2480,0,0
2481,0,0
2482,0,0
2483,0,0
2484,0,0
2485,0,0
2486,0,0
2487,0,0
2488,0,0
2489,5.797E-42,4137
2490,0,0
2491,0,0
2492,0,0
2493,0,0
2494,0,0
2495,5.81E-42,4146
2496,0,0
2497,0,0
2498,0,0
2499,0,0
2500,0,0
2501,0,0
2502,0,0
2503,0,0
2504,0,0
2505,0,0
2506,0,0
2507,0,0
2508,0,0
2509,0,0
2510,0,0
2511,0,0
2512,0,0
2513,0,0
2514,0,0
2515,0,0
2516,0,0
2517,0,0
2518,0,0
2519,0,0
2520,0,0
2521,5.817E-42,4151
2522,0,0
2523,5.821E-42,4154
2524,0,0
2525,0,0
2526,5.832E-42,4162
2527,0,0
2528,0,0
2529,5.842E-42,4169
2530,0,0
2531,0,0
2532,5.855E-42,4178
2533,0,0
2534,0,0
2535,2.24E-43,160
2536,0,0
2537,0,0
2538,0,0
2539,0,0
2540,0,0
2541,0,0
2542,0,0
2543,0,0
2544,0,0
2545,0,0
2546,0,0
2547,0,0
2548,0,0
2549,0,0
2550,0,0
2551,0,0
2552,0,0
2553,24,1103101952
2554,0,0
2555,0,0
2556,0,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,0
2562,5.884E-42,4199
2563,0,0
2564,0,0
2565,0,0
2566,5.89E-42,4203
2567,0,0
2568,0,0
2569,0,0
2570,0,0
2571,0,0
2572,0,0
2573,5.901E-42,4211
2574,0,0
2575,0,0
2576,0,0
2577,0,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,0,0
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,0
2592,0,0
2593,0,0
2594,0,0
2595,0,0
2596,300,1133903872
2597,0,0
2598,-100,-1027080192
2599,0,0
2600,0,0
2601,0,0
2602,0,0
2603,0,0
2604,0,0
2605,0,0
2606,0,0
2607,5.912E-42,4219
2608,0,0
2609,0,0
2610,0,0
2611,0,0
2612,3.48E-43,248
2613,2.33E-43,166
2614,2.9E-43,207
2615,2.26E-43,161
2616,5.972E-42,4262
2617,5.999E-42,4281
2618,6.028E-42,4302
2619,6.054E-42,4320
2620,6.082E-42,4340
2621,6.105E-42,4357
2622,6.129E-42,4374
2623,6.153E-42,4391
2624,6.18E-42,4410
2625,6.205E-42,4428
2626,6.233E-42,4448
2627,6.26E-42,4467
2628,2.27E-43,162
2629,0,0
2630,0,0
2631,2.28E-43,163
2632,0,0
2633,0,0
2634,0,0
2635,0,0
2636,0,0
2637,0,0
2638,0,0
2639,0,0
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,0,0
2646,16,1098907648
2647,0,0
2648,0,0
2649,0,0
2650,0,0
2651,0,0
2652,0,0
2653,0,0
2654,0,0
2655,0,0
2656,0,0
2657,0,0
2658,0,0
2659,0,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,6.314E-42,4506
2666,2.3E-43,164
2667,0,0
2668,0,0
2669,0,0
2670,0,0
2671,0,0
2672,0,0
2673,0,0
2674,0,0
2675,0,0
2676,0,0
2677,0,0
2678,0,0
2679,0,0
2680,0,0
2681,0,0
2682,0,0
2683,0,0
2684,0,0
2685,0,0
2686,0,0
2687,0,0
2688,0,0
2689,0,0
2690,0,0
2691,0,0
2692,0,0
2693,0,0
2694,0,0
2695,0,0
2696,2.31E-43,165
2697,0,0
2698,0,0
2699,0,0
2700,0,0
2701,0,0
2702,0,0
2703,0,0
2704,0,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,0,0
2721,0,0
2722,3000,1161527296
2723,1000,1148846080
2724,2000,1157234688
2725,0,0
2726,0,0
2727,0,0
2728,6.373E-42,4548
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,0
2738,0,0
2739,73,1116864512
2740,0,0
2741,2.34E-43,167
2742,0,0
2743,0,0
2744,0,0
2745,0,0
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,0.01,1008981770
2753,0,0
2754,0,0
2755,0,0
2756,0,0
2757,0,0
2758,0,0
2759,2.35E-43,168
2760,0,0
2761,0,0
2762,0,0
2763,0,0
2764,0,0
2765,0,0
2766,0.02,1017370378
2767,0,0
2768,0,0
2769,0,0
2770,0,0
2771,0,0
2772,2.37E-43,169
2773,2.38E-43,170
2774,0,0
2775,2.4E-43,171
2776,0,0
2777,0,0
2778,0,0
2779,0,0
2780,0,0
2781,2.41E-43,172
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,0,0
2792,0,0
2793,0,0
2794,0,0
2795,0,0
2796,0,0
2797,0,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,0,0
2816,0,0
2817,0,0
2818,0,0
2819,0,0
2820,0,0
2821,0,0
2822,0,0
2823,2.42E-43,173
2824,0,0
2825,0,0
2826,0,0
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,0
2832,0,0
2833,0,0
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2842,0,0
2843,0,0
2844,0,0
2845,0,0
2846,0,0
2847,0,0
2848,0,0
2849,0,0
2850,0,0
2851,0.7,1060320051
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,0
2863,0,0
2864,0,0
2865,0,0
2866,0,0
2867,0,0
2868,0,0
2869,0,0
2870,0,0
2871,0,0
2872,0,0
2873,0,0
2874,0,0
2875,0,0
2876,0,0
2877,2.44E-43,174
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,100000,1203982336
2887,0.04,1025758986
2888,0.04,1025758986
2889,0,0
2890,2.45E-43,175
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,0
2896,0,0
2897,0,0
2898,0,0
2899,0,0
2900,0,0
2901,14,1096810496
2902,0.14,1041194025
2903,0.08,1034147594
2904,0,0
2905,2.47E-43,176
2906,2.48E-43,177
2907,2.5E-43,178
2908,2.51E-43,179
2909,2.52E-43,180
2910,2.54E-43,181
2911,2.55E-43,182
2912,0,0
2913,0,0
2914,0,0
2915,0,0
2916,0,0
2917,6.715E-42,4792
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,0
2929,0,0
2930,0,0
2931,0,0
2932,0,0
2933,0,0
2934,0,0
2935,0,0
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,0,0
2942,0,0
2943,0,0
2944,0,0
2945,0,0
2946,0,0
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2951,0,0
2952,2.58E-43,184
2953,0,0
2954,0,0
2955,0,0
2956,0,0
2957,0,0
2958,0,0
2959,0,0
2960,0,0
2961,0,0
2962,0,0
2963,0,0
2964,6.785E-42,4842
2965,0,0
2966,0,0
2967,0,0
2968,0,0
2969,0,0
2970,0,0
2971,0,0
2972,0,0
2973,0,0
2974,0,0
2975,0,0
2976,0,0
2977,0,0
2978,0,0
2979,0,0
2980,0,0
2981,0,0
2982,0,0
2983,0,0
2984,0,0
2985,0,0
2986,0,0
2987,0,0
2988,0,0
2989,0,0
2990,6.796E-42,4850
2991,0,0
2992,0,0
2993,0,0
2994,0,0
2995,0,0
2996,0,0
2997,0,0
2998,0,0
2999,0,0
3000,0,0
3001,0,0
3002,0,0
3003,2.59E-43,185
3004,0,0
3005,0,0
3006,0,0
3007,0,0
3008,0,0
3009,0,0
3010,0,0
3011,0,0
3012,0,0
3013,0,0
3014,0,0
3015,0,0
3016,0,0
3017,0,0
3018,0,0
3019,0,0
3020,0,0
3021,0,0
3022,0,0
3023,0,0
3024,0,0
3025,0,0
3026,0,0
3027,100,1120403456
3028,225,1130430464
3029,0,0
3030,0,0
3031,0,0
3032,0,0
3033,0,0
3034,0,0
3035,0,0
3036,400,1137180672
3037,0,0
3038,0,0
3039,0,0
3040,0,0
3041,0,0
3042,0,0
3043,0,0
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,0
3056,0,0
3057,0,0
3058,0,0
3059,0,0
3060,2.6E-43,186
3061,0,0
3062,0,0
3063,0,0
3064,0,0
3065,0,0
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,35,1108082688
3073,0,0
3074,0,0
3075,0,0
3076,6.862E-42,4897
3077,0,0
3078,0,0
3079,0,0
3080,0,0
3081,0,0
3082,0,0
3083,0,0
3084,0,0
3085,0,0
3086,0,0
3087,0,0
3088,0,0
3089,0,0
3090,0,0
3091,0,0
3092,0,0
3093,0,0
3094,0,0
3095,0,0
3096,0,0
3097,0,0
3098,0,0
3099,0,0
3100,0,0
3101,0,0
3102,0,0
3103,0,0
3104,0,0
3105,2.62E-43,187
3106,0,0
3107,0,0
3108,0,0
3109,0,0
3110,2.63E-43,188
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,2.65E-43,189
3123,0,0
3124,0,0
3125,0,0
3126,0,0
3127,0,0
3128,0,0
3129,0,0
3130,0,0
3131,0,0
3132,0,0
3133,0,0
3134,6.948E-42,4958
3135,0,0
3136,0,0
3137,0,0
3138,0,0
3139,0,0
3140,0,0
3141,0,0
3142,0,0
3143,0,0
3144,0,0
3145,0,0
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0,0
3155,0,0
3156,0,0
3157,0,0
3158,0,0
3159,0,0
3160,0,0
3161,0,0
3162,0,0
3163,0,0
3164,0,0
3165,0,0
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,0
3172,10000,1176256512
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3179,0,0
3180,0,0
3181,0,0
3182,0,0
3183,0,0
3184,0,0
3185,0,0
3186,300,1133903872
3187,300,1133903872
3188,300,1133903872
3189,0,0
3190,0,0
3191,0,0
3192,0,0
3193,0,0
3194,0,0
3195,0,0
3196,0,0
3197,2.5,1075838976
3198,0,0
3199,0,0
3200,6.959E-42,4966
3201,0,0
3202,0,0
3203,0,0
3204,2.7E-43,193
3205,2.72E-43,194
3206,2.66E-43,190
3207,0,0
3208,0,0
3209,0,0
3210,0,0
3211,0,0
3212,0,0
3213,0,0
3214,0,0
3215,0,0
3216,0,0
3217,0,0
3218,0,0
3219,0,0
3220,0,0
3221,7.004E-42,4998
3222,0,0
3223,0,0
3224,0,0
3225,7.012E-42,5004
3226,0,0
3227,0,0
3228,0,0
3229,0,0
3230,0,0
3231,0,0
3232,2.68E-43,191
3233,0,0
3234,0,0
3235,0,0
3236,0,0
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,0,0
3249,0,0
3250,7.053E-42,5033
3251,0,0
3252,2.69E-43,192
3253,0,0
3254,0,0
3255,0,0
3256,0,0
3257,0,0
3258,0,0
3259,0,0
3260,0,0
3261,0,0
3262,0,0
3263,0,0
3264,0,0
3265,0,0
3266,0,0
3267,0,0
3268,0,0
3269,0,0
3270,0,0
3271,0,0
3272,0,0
3273,0,0
3274,0,0
3275,0,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,0,0
3281,0,0
3282,0,0
3283,0,0
3284,0,0
3285,0,0
3286,0,0
3287,0,0
3288,2.69E-43,192
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0,0
3294,0,0
3295,0,0
3296,0,0
3297,0,0
3298,0,0
3299,0,0
3300,0,0
3301,7.121E-42,5082
3302,0,0
3303,0,0
3304,7.134E-42,5091
3305,0,0
3306,0,0
3307,0,0
3308,0,0
3309,0,0
3310,0,0
3311,0,0
3312,0,0
3313,0,0
3314,0,0
3315,0,0
3316,0,0
3317,0,0
3318,0,0
3319,18,1099956224
3320,0,0
3321,0,0
3322,0,0
3323,0,0
3324,0,0
3325,0,0
3326,0,0
3327,0,0
3328,0,0
3329,0,0
3330,0,0
3331,0,0
3332,0,0
3333,0,0
3334,0,0
3335,0,0
3336,7.191E-42,5132
3337,0,0
3338,0,0
3339,0,0
3340,0,0
3341,0,0
3342,0,0
3343,7.214E-42,5148
3344,0,0
3345,0,0
3346,0,0
3347,0,0
3348,0,0
3349,0,0
3350,0,0
3351,0,0
3352,0,0
3353,7.238E-42,5165
3354,0,0
3355,0,0
3356,0,0
3357,0,0
3358,0,0
3359,0,0
3360,0,0
3361,0,0
3362,0,0
3363,7.263E-42,5183
3364,0,0
3365,0,0
3366,0,0
3367,0,0
3368,0,0
3369,0,0
3370,0,0
3371,0,0
3372,0,0
3373,7.287E-42,5200
3374,0,0
3375,0,0
3376,0,0
3377,0,0
3378,0,0
3379,0,0
3380,0,0
3381,0,0
3382,0,0
3383,7.312E-42,5218
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
3390,0,0
3391,0,0
3392,0,0
3393,7.336E-42,5235
3394,0,0
3395,0,0
3396,0,0
3397,0,0
3398,0,0
3399,0,0
3400,0,0
3401,0,0
3402,0,0
3403,7.361E-42,5253
3404,0,0
3405,0,0
3406,0,0
3407,0,0
3408,0,0
3409,0,0
3410,0,0
3411,0,0
3412,0,0
3413,0,0
3414,0,0
3415,0,0
3416,0,0
3417,0,0
3418,0,0
3419,0,0
3420,0,0
3421,0,0
3422,0,0
3423,0,0
3424,0,0
3425,0,0
3426,0,0
3427,0,0
3428,0,0
3429,0,0
3430,0,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,0,0
3436,2.76E-43,197
3437,0,0
3438,0,0
3439,0,0
3440,0,0
3441,0,0
3442,3.57E-43,255
3443,3.63E-43,259
3444,3.69E-43,263
3445,3.74E-43,267
3446,3.49E-43,249
3447,3.8E-43,271
3448,3.83E-43,273
3449,3.85E-43,275
3450,2.77E-43,198
3451,0,0
3452,0,0
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,0,0
3459,0,0
3460,7.448E-42,5315
3461,0.25,1048576000
3462,0,0
3463,0,0
3464,0.75,1061158912
3465,0,0
3466,0,0
3467,0,0
3468,0,0
3469,0,0
3470,0,0
3471,0,0
3472,0,0
3473,0,0
3474,0,0
3475,0,0
3476,0,0
3477,0,0
3478,0,0
3479,0,0
3480,0,0
3481,0,0
3482,0,0
3483,0,0
3484,0,0
3485,0,0
3486,0,0
3487,0,0
3488,0,0
3489,0,0
3490,0,0
3491,0,0
3492,7.47E-42,5331
3493,2.79E-43,199
3494,0,0
3495,0,0
3496,0,0
3497,0,0
3498,0,0
3499,0,0
3500,0,0
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,0,0
3510,0,0
3511,0,0
3512,0,0
3513,0,0
3514,0,0
3515,0,0
3516,0,0
3517,0,0
3518,0,0
3519,0,0
3520,0,0
3521,0,0
3522,0,0
3523,0,0
3524,0,0
3525,0,0
3526,0,0
3527,0,0
3528,0,0
3529,0,0
3530,0,0
3531,0,0
3532,7.51E-42,5359
3533,7.526E-42,5371
3534,0,0
3535,2.8E-43,200
3536,0,0
3537,0,0
3538,0,0
3539,0,0
3540,0,0
3541,0,0
3542,0,0
3543,0,0
3544,0,0
3545,0,0
3546,0,0
3547,0,0
3548,0,0
3549,0,0
3550,0,0
3551,0,0
3552,0,0
3553,0,0
3554,0,0
3555,0,0
3556,2.82E-43,201
3557,0,0
3558,0,0
3559,0,0
