row,floatVal,intVal
2136,3.841E-42,2741,B5-0A-00-00
2137,0,0,00-00-00-00
2138,0,0,00-00-00-00
2139,3.866E-42,2759,C7-0A-00-00
2140,0,0,00-00-00-00
2141,1.95E-43,139,8B-00-00-00
2142,3.914E-42,2793,E9-0A-00-00
2143,0,0,00-00-00-00
2144,0,0,00-00-00-00
2145,3.938E-42,2810,FA-0A-00-00
2146,0,0,00-00-00-00
2147,1.96E-43,140,8C-00-00-00
2148,3.994E-42,2850,22-0B-00-00
2149,0,0,00-00-00-00
2150,0,0,00-00-00-00
2151,4.019E-42,2868,34-0B-00-00
2152,0,0,00-00-00-00
2153,1.98E-43,141,8D-00-00-00
2154,4.072E-42,2906,5A-0B-00-00
2155,0,0,00-00-00-00
2156,0,0,00-00-00-00
2157,4.097E-42,2924,6C-0B-00-00
2158,0,0,00-00-00-00
2159,1.99E-43,142,8E-00-00-00
2160,0,0,00-00-00-00
2161,0,0,00-00-00-00
2162,0,0,00-00-00-00
2163,0,0,00-00-00-00
2164,0,0,00-00-00-00
2165,0,0,00-00-00-00
2166,0,0,00-00-00-00
2167,0,0,00-00-00-00
2168,0,0,00-00-00-00
2169,0,0,00-00-00-00
2170,0,0,00-00-00-00
2171,0,0,00-00-00-00
2172,0,0,00-00-00-00
2173,0,0,00-00-00-00
2174,0,0,00-00-00-00
2175,0,0,00-00-00-00
2176,0,0,00-00-00-00
2177,0,0,00-00-00-00
2178,0,0,00-00-00-00
2179,0,0,00-00-00-00
2180,0,0,00-00-00-00
2181,0,0,00-00-00-00
2182,0,0,00-00-00-00
2183,0,0,00-00-00-00
2184,0,0,00-00-00-00
2185,0,0,00-00-00-00
2186,0,0,00-00-00-00
2187,0,0,00-00-00-00
2188,0,0,00-00-00-00
2189,0,0,00-00-00-00
2190,0,0,00-00-00-00
2191,0,0,00-00-00-00
2192,0,0,00-00-00-00
2193,0,0,00-00-00-00
2194,0,0,00-00-00-00
2195,0,0,00-00-00-00
2196,0,0,00-00-00-00
2197,0,0,00-00-00-00
2198,0,0,00-00-00-00
2199,4.138E-42,2953,89-0B-00-00
2200,0,0,00-00-00-00
2201,0,0,00-00-00-00
2202,0,0,00-00-00-00
2203,0,0,00-00-00-00
2204,0,0,00-00-00-00
2205,0,0,00-00-00-00
2206,0,0,00-00-00-00
2207,0,0,00-00-00-00
2208,0,0,00-00-00-00
2209,1,1065353216,00-00-80-3F
2210,2E-43,143,8F-00-00-00
2211,0,0,00-00-00-00
2212,0,0,00-00-00-00
2213,0,0,00-00-00-00
2214,4.179E-42,2982,A6-0B-00-00
2215,0,0,00-00-00-00
2216,4.204E-42,3000,B8-0B-00-00
2217,0,0,00-00-00-00
2218,0,0,00-00-00-00
2219,0,0,00-00-00-00
2220,4.229E-42,3018,CA-0B-00-00
2221,2.02E-43,144,90-00-00-00
2222,0,0,00-00-00-00
2223,0,0,00-00-00-00
2224,0,0,00-00-00-00
2225,4.256E-42,3037,DD-0B-00-00
2226,0,0,00-00-00-00
2227,50,1112014848,00-00-48-42
2228,4.28E-42,3054,EE-0B-00-00
2229,0,0,00-00-00-00
2230,0,0,00-00-00-00
2231,0,0,00-00-00-00
2232,4.303E-42,3071,FF-0B-00-00
2233,2.03E-43,145,91-00-00-00
2234,0,0,00-00-00-00
2235,0,0,00-00-00-00
2236,0,0,00-00-00-00
2237,4.329E-42,3089,11-0C-00-00
2238,0,0,00-00-00-00
2239,4.352E-42,3106,22-0C-00-00
2240,0,0,00-00-00-00
2241,0,0,00-00-00-00
2242,0,0,00-00-00-00
2243,4.376E-42,3123,33-0C-00-00
2244,2.05E-43,146,92-00-00-00
2245,0,0,00-00-00-00
2246,0,0,00-00-00-00
2247,0,0,00-00-00-00
2248,4.406E-42,3144,48-0C-00-00
2249,0,0,00-00-00-00
2250,12,1094713344,00-00-40-41
2251,4.43E-42,3161,59-0C-00-00
2252,0,0,00-00-00-00
2253,0,0,00-00-00-00
2254,0,0,00-00-00-00
2255,4.453E-42,3178,6A-0C-00-00
2256,1,1065353216,00-00-80-3F
2257,2,1073741824,00-00-00-40
2258,4,1082130432,00-00-80-40
2259,8,1090519040,00-00-00-41
2260,2.06E-43,147,93-00-00-00
2261,0,0,00-00-00-00
2262,0,0,00-00-00-00
2263,0,0,00-00-00-00
2264,0,0,00-00-00-00
2265,0,0,00-00-00-00
2266,0,0,00-00-00-00
2267,0,0,00-00-00-00
2268,0,0,00-00-00-00
2269,0,0,00-00-00-00
2270,0,0,00-00-00-00
2271,0,0,00-00-00-00
2272,0,0,00-00-00-00
2273,0,0,00-00-00-00
2274,0,0,00-00-00-00
2275,0,0,00-00-00-00
2276,0,0,00-00-00-00
2277,0,0,00-00-00-00
2278,4.477E-42,3195,7B-0C-00-00
2279,0,0,00-00-00-00
2280,0,0,00-00-00-00
2281,0,0,00-00-00-00
2282,0,0,00-00-00-00
2283,0,0,00-00-00-00
2284,0,0,00-00-00-00
2285,0,0,00-00-00-00
2286,0,0,00-00-00-00
2287,2.07E-43,148,94-00-00-00
2288,0,0,00-00-00-00
2289,0,0,00-00-00-00
2290,0,0,00-00-00-00
2291,0,0,00-00-00-00
2292,0,0,00-00-00-00
2293,0,0,00-00-00-00
2294,0,0,00-00-00-00
2295,0,0,00-00-00-00
2296,0,0,00-00-00-00
2297,0,0,00-00-00-00
2298,0,0,00-00-00-00
2299,0,0,00-00-00-00
2300,0,0,00-00-00-00
2301,0,0,00-00-00-00
2302,0,0,00-00-00-00
2303,0,0,00-00-00-00
2304,0,0,00-00-00-00
2305,0,0,00-00-00-00
2306,2.09E-43,149,95-00-00-00
2307,0,0,00-00-00-00
2308,0,0,00-00-00-00
2309,4.518E-42,3224,98-0C-00-00
2310,0,0,00-00-00-00
2311,0,0,00-00-00-00
2312,0,0,00-00-00-00
2313,4.54E-42,3240,A8-0C-00-00
2314,0,0,00-00-00-00
2315,0,0,00-00-00-00
2316,0,0,00-00-00-00
2317,4.564E-42,3257,B9-0C-00-00
2318,0,0,00-00-00-00
2319,2.1E-43,150,96-00-00-00
2320,0,0,00-00-00-00
2321,0,0,00-00-00-00
2322,4.607E-42,3288,D8-0C-00-00
2323,0,0,00-00-00-00
2324,4.633E-42,3306,EA-0C-00-00
2325,0,0,00-00-00-00
2326,0,0,00-00-00-00
2327,4.648E-42,3317,F5-0C-00-00
2328,0,0,00-00-00-00
2329,4.673E-42,3335,07-0D-00-00
2330,0,0,00-00-00-00
2331,0,0,00-00-00-00
2332,4.694E-42,3350,16-0D-00-00
2333,0,0,00-00-00-00
2334,4.72E-42,3368,28-0D-00-00
2335,0,0,00-00-00-00
2336,0,0,00-00-00-00
2337,2.12E-43,151,97-00-00-00
2338,0,0,00-00-00-00
2339,0,0,00-00-00-00
2340,4.755E-42,3393,41-0D-00-00
2341,0,0,00-00-00-00
2342,4.78E-42,3411,53-0D-00-00
2343,0,0,00-00-00-00
2344,0,0,00-00-00-00
2345,4.792E-42,3420,5C-0D-00-00
2346,0,0,00-00-00-00
2347,4.818E-42,3438,6E-0D-00-00
2348,0,0,00-00-00-00
2349,0,0,00-00-00-00
2350,4.836E-42,3451,7B-0D-00-00
2351,0,0,00-00-00-00
2352,4.861E-42,3469,8D-0D-00-00
2353,0,0,00-00-00-00
2354,0,0,00-00-00-00
2355,2.13E-43,152,98-00-00-00
2356,0,0,00-00-00-00
2357,0,0,00-00-00-00
2358,0,0,00-00-00-00
2359,0,0,00-00-00-00
2360,0,0,00-00-00-00
2361,0,0,00-00-00-00
2362,4.893E-42,3492,A4-0D-00-00
2363,0,0,00-00-00-00
2364,0,0,00-00-00-00
2365,0,0,00-00-00-00
2366,0,0,00-00-00-00
2367,0,0,00-00-00-00
2368,0,0,00-00-00-00
2369,0,0,00-00-00-00
2370,2.14E-43,153,99-00-00-00
2371,0,0,00-00-00-00
2372,0,0,00-00-00-00
2373,4.935E-42,3522,C2-0D-00-00
2374,0,0,00-00-00-00
2375,0,0,00-00-00-00
2376,0,0,00-00-00-00
2377,4.955E-42,3536,D0-0D-00-00
2378,0,0,00-00-00-00
2379,0,0,00-00-00-00
2380,4.976E-42,3551,DF-0D-00-00
2381,0,0,00-00-00-00
2382,0,0,00-00-00-00
2383,4.997E-42,3566,EE-0D-00-00
2384,0,0,00-00-00-00
2385,0,0,00-00-00-00
2386,5.018E-42,3581,FD-0D-00-00
2387,0,0,00-00-00-00
2388,2.16E-43,154,9A-00-00-00
2389,0,0,00-00-00-00
2390,0,0,00-00-00-00
2391,0,0,00-00-00-00
2392,0,0,00-00-00-00
2393,0,0,00-00-00-00
2394,0,0,00-00-00-00
2395,0,0,00-00-00-00
2396,0,0,00-00-00-00
2397,0,0,00-00-00-00
2398,0,0,00-00-00-00
2399,5.054E-42,3607,17-0E-00-00
2400,0,0,00-00-00-00
2401,0,0,00-00-00-00
2402,5.097E-42,3637,35-0E-00-00
2403,0,0,00-00-00-00
2404,0,0,00-00-00-00
2405,0,0,00-00-00-00
2406,0,0,00-00-00-00
2407,0,0,00-00-00-00
2408,0,0,00-00-00-00
2409,0,0,00-00-00-00
2410,0,0,00-00-00-00
2411,0,0,00-00-00-00
2412,0,0,00-00-00-00
2413,0,0,00-00-00-00
2414,0,0,00-00-00-00
2415,0,0,00-00-00-00
2416,0,0,00-00-00-00
2417,0,0,00-00-00-00
2418,0,0,00-00-00-00
2419,5.134E-42,3664,50-0E-00-00
2420,0,0,00-00-00-00
2421,0,0,00-00-00-00
2422,0,0,00-00-00-00
2423,0,0,00-00-00-00
2424,0,0,00-00-00-00
2425,0,0,00-00-00-00
2426,0,0,00-00-00-00
2427,0,0,00-00-00-00
2428,0,0,00-00-00-00
2429,0,0,00-00-00-00
2430,0,0,00-00-00-00
2431,0,0,00-00-00-00
2432,0,0,00-00-00-00
2433,0,0,00-00-00-00
2434,0,0,00-00-00-00
2435,5.17E-42,3689,69-0E-00-00
2436,0,0,00-00-00-00
2437,0,0,00-00-00-00
2438,0,0,00-00-00-00
2439,0,0,00-00-00-00
2440,2.17E-43,155,9B-00-00-00
2441,0,0,00-00-00-00
2442,5.227E-42,3730,92-0E-00-00
2443,5.253E-42,3749,A5-0E-00-00
2444,5.279E-42,3767,B7-0E-00-00
2445,0,0,00-00-00-00
2446,0,0,00-00-00-00
2447,5.305E-42,3786,CA-0E-00-00
2448,0,0,00-00-00-00
2449,2.19E-43,156,9C-00-00-00
2450,0,0,00-00-00-00
2451,5.381E-42,3840,00-0F-00-00
2452,5.402E-42,3855,0F-0F-00-00
2453,5.423E-42,3870,1E-0F-00-00
2454,0,0,00-00-00-00
2455,0,0,00-00-00-00
2456,5.445E-42,3886,2E-0F-00-00
2457,0,0,00-00-00-00
2458,2.2E-43,157,9D-00-00-00
2459,0,0,00-00-00-00
2460,5.492E-42,3919,4F-0F-00-00
2461,5.518E-42,3938,62-0F-00-00
2462,5.54E-42,3953,71-0F-00-00
2463,5.56E-42,3968,80-0F-00-00
2464,0,0,00-00-00-00
2465,0,0,00-00-00-00
2466,5.581E-42,3983,8F-0F-00-00
2467,0,0,00-00-00-00
2468,2.21E-43,158,9E-00-00-00
2469,0,0,00-00-00-00
2470,5.642E-42,4026,BA-0F-00-00
2471,5.668E-42,4045,CD-0F-00-00
2472,5.692E-42,4062,DE-0F-00-00
2473,5.717E-42,4080,F0-0F-00-00
2474,0,0,00-00-00-00
2475,0,0,00-00-00-00
2476,5.743E-42,4098,02-10-00-00
2477,0,0,00-00-00-00
2478,2.23E-43,159,9F-00-00-00
2479,0,0,00-00-00-00
2480,0,0,00-00-00-00
2481,0,0,00-00-00-00
2482,0,0,00-00-00-00
2483,0,0,00-00-00-00
2484,0,0,00-00-00-00
2485,0,0,00-00-00-00
2486,0,0,00-00-00-00
2487,0,0,00-00-00-00
2488,0,0,00-00-00-00
2489,5.797E-42,4137,29-10-00-00
2490,0,0,00-00-00-00
2491,0,0,00-00-00-00
2492,0,0,00-00-00-00
2493,0,0,00-00-00-00
2494,0,0,00-00-00-00
2495,5.81E-42,4146,32-10-00-00
2496,0,0,00-00-00-00
2497,0,0,00-00-00-00
2498,0,0,00-00-00-00
2499,0,0,00-00-00-00
2500,0,0,00-00-00-00
2501,0,0,00-00-00-00
2502,0,0,00-00-00-00
2503,0,0,00-00-00-00
2504,0,0,00-00-00-00
2505,0,0,00-00-00-00
2506,0,0,00-00-00-00
2507,0,0,00-00-00-00
2508,0,0,00-00-00-00
2509,0,0,00-00-00-00
2510,0,0,00-00-00-00
2511,0,0,00-00-00-00
2512,0,0,00-00-00-00
2513,0,0,00-00-00-00
2514,0,0,00-00-00-00
2515,0,0,00-00-00-00
2516,0,0,00-00-00-00
2517,0,0,00-00-00-00
2518,0,0,00-00-00-00
2519,0,0,00-00-00-00
2520,0,0,00-00-00-00
2521,5.817E-42,4151,37-10-00-00
2522,0,0,00-00-00-00
2523,5.821E-42,4154,3A-10-00-00
2524,0,0,00-00-00-00
2525,0,0,00-00-00-00
2526,5.832E-42,4162,42-10-00-00
2527,0,0,00-00-00-00
2528,0,0,00-00-00-00
2529,5.842E-42,4169,49-10-00-00
2530,0,0,00-00-00-00
2531,0,0,00-00-00-00
2532,5.855E-42,4178,52-10-00-00
2533,0,0,00-00-00-00
2534,0,0,00-00-00-00
2535,2.24E-43,160,A0-00-00-00
2536,0,0,00-00-00-00
2537,0,0,00-00-00-00
2538,0,0,00-00-00-00
2539,0,0,00-00-00-00
2540,0,0,00-00-00-00
2541,0,0,00-00-00-00
2542,0,0,00-00-00-00
2543,0,0,00-00-00-00
2544,0,0,00-00-00-00
2545,0,0,00-00-00-00
2546,0,0,00-00-00-00
2547,0,0,00-00-00-00
2548,0,0,00-00-00-00
2549,0,0,00-00-00-00
2550,0,0,00-00-00-00
2551,0,0,00-00-00-00
2552,0,0,00-00-00-00
2553,24,1103101952,00-00-C0-41
2554,0,0,00-00-00-00
2555,0,0,00-00-00-00
2556,0,0,00-00-00-00
2557,0,0,00-00-00-00
2558,0,0,00-00-00-00
2559,0,0,00-00-00-00
2560,0,0,00-00-00-00
2561,0,0,00-00-00-00
2562,5.884E-42,4199,67-10-00-00
2563,0,0,00-00-00-00
2564,0,0,00-00-00-00
2565,0,0,00-00-00-00
2566,5.89E-42,4203,6B-10-00-00
2567,0,0,00-00-00-00
2568,0,0,00-00-00-00
2569,0,0,00-00-00-00
2570,0,0,00-00-00-00
2571,0,0,00-00-00-00
2572,0,0,00-00-00-00
2573,5.901E-42,4211,73-10-00-00
2574,0,0,00-00-00-00
2575,0,0,00-00-00-00
2576,0,0,00-00-00-00
2577,0,0,00-00-00-00
2578,0,0,00-00-00-00
2579,0,0,00-00-00-00
2580,0,0,00-00-00-00
2581,0,0,00-00-00-00
2582,0,0,00-00-00-00
2583,0,0,00-00-00-00
2584,0,0,00-00-00-00
2585,0,0,00-00-00-00
2586,0,0,00-00-00-00
2587,0,0,00-00-00-00
2588,0,0,00-00-00-00
2589,0,0,00-00-00-00
2590,0,0,00-00-00-00
2591,0,0,00-00-00-00
2592,0,0,00-00-00-00
2593,0,0,00-00-00-00
2594,0,0,00-00-00-00
2595,0,0,00-00-00-00
2596,300,1133903872,00-00-96-43
2597,0,0,00-00-00-00
2598,-100,-1027080192,00-00-C8-C2
2599,0,0,00-00-00-00
2600,0,0,00-00-00-00
2601,0,0,00-00-00-00
2602,0,0,00-00-00-00
2603,0,0,00-00-00-00
2604,0,0,00-00-00-00
2605,0,0,00-00-00-00
2606,0,0,00-00-00-00
2607,5.912E-42,4219,7B-10-00-00
2608,0,0,00-00-00-00
2609,0,0,00-00-00-00
2610,0,0,00-00-00-00
2611,0,0,00-00-00-00
2612,3.48E-43,248,F8-00-00-00
2613,2.33E-43,166,A6-00-00-00
2614,2.9E-43,207,CF-00-00-00
2615,2.26E-43,161,A1-00-00-00
2616,5.972E-42,4262,A6-10-00-00
2617,5.999E-42,4281,B9-10-00-00
2618,6.028E-42,4302,CE-10-00-00
2619,6.054E-42,4320,E0-10-00-00
2620,6.082E-42,4340,F4-10-00-00
2621,6.105E-42,4357,05-11-00-00
2622,6.129E-42,4374,16-11-00-00
2623,6.153E-42,4391,27-11-00-00
2624,6.18E-42,4410,3A-11-00-00
2625,6.205E-42,4428,4C-11-00-00
2626,6.233E-42,4448,60-11-00-00
2627,6.26E-42,4467,73-11-00-00
2628,2.27E-43,162,A2-00-00-00
2629,0,0,00-00-00-00
2630,0,0,00-00-00-00
2631,2.28E-43,163,A3-00-00-00
2632,0,0,00-00-00-00
2633,0,0,00-00-00-00
2634,0,0,00-00-00-00
2635,0,0,00-00-00-00
2636,0,0,00-00-00-00
2637,0,0,00-00-00-00
2638,0,0,00-00-00-00
2639,0,0,00-00-00-00
2640,0,0,00-00-00-00
2641,0,0,00-00-00-00
2642,0,0,00-00-00-00
2643,0,0,00-00-00-00
2644,0,0,00-00-00-00
2645,0,0,00-00-00-00
2646,16,1098907648,00-00-80-41
2647,0,0,00-00-00-00
2648,0,0,00-00-00-00
2649,0,0,00-00-00-00
2650,0,0,00-00-00-00
2651,0,0,00-00-00-00
2652,0,0,00-00-00-00
2653,0,0,00-00-00-00
2654,0,0,00-00-00-00
2655,0,0,00-00-00-00
2656,0,0,00-00-00-00
2657,0,0,00-00-00-00
2658,0,0,00-00-00-00
2659,0,0,00-00-00-00
2660,0,0,00-00-00-00
2661,0,0,00-00-00-00
2662,0,0,00-00-00-00
2663,0,0,00-00-00-00
2664,0,0,00-00-00-00
2665,6.314E-42,4506,9A-11-00-00
2666,2.3E-43,164,A4-00-00-00
2667,0,0,00-00-00-00
2668,0,0,00-00-00-00
2669,0,0,00-00-00-00
2670,0,0,00-00-00-00
2671,0,0,00-00-00-00
2672,0,0,00-00-00-00
2673,0,0,00-00-00-00
2674,0,0,00-00-00-00
2675,0,0,00-00-00-00
2676,0,0,00-00-00-00
2677,0,0,00-00-00-00
2678,0,0,00-00-00-00
2679,0,0,00-00-00-00
2680,0,0,00-00-00-00
2681,0,0,00-00-00-00
2682,0,0,00-00-00-00
2683,0,0,00-00-00-00
2684,0,0,00-00-00-00
2685,0,0,00-00-00-00
2686,0,0,00-00-00-00
2687,0,0,00-00-00-00
2688,0,0,00-00-00-00
2689,0,0,00-00-00-00
2690,0,0,00-00-00-00
2691,0,0,00-00-00-00
2692,0,0,00-00-00-00
2693,0,0,00-00-00-00
2694,0,0,00-00-00-00
2695,0,0,00-00-00-00
2696,2.31E-43,165,A5-00-00-00
2697,0,0,00-00-00-00
2698,0,0,00-00-00-00
2699,0,0,00-00-00-00
2700,0,0,00-00-00-00
2701,0,0,00-00-00-00
2702,0,0,00-00-00-00
2703,0,0,00-00-00-00
2704,0,0,00-00-00-00
2705,0,0,00-00-00-00
2706,0,0,00-00-00-00
2707,0,0,00-00-00-00
2708,0,0,00-00-00-00
2709,0,0,00-00-00-00
2710,0,0,00-00-00-00
2711,0,0,00-00-00-00
2712,0,0,00-00-00-00
2713,0,0,00-00-00-00
2714,0,0,00-00-00-00
2715,0,0,00-00-00-00
2716,0,0,00-00-00-00
2717,0,0,00-00-00-00
2718,0,0,00-00-00-00
2719,0,0,00-00-00-00
2720,0,0,00-00-00-00
2721,0,0,00-00-00-00
2722,3000,1161527296,00-80-3B-45
2723,1000,1148846080,00-00-7A-44
2724,2000,1157234688,00-00-FA-44
2725,0,0,00-00-00-00
2726,0,0,00-00-00-00
2727,0,0,00-00-00-00
2728,6.373E-42,4548,C4-11-00-00
2729,0,0,00-00-00-00
2730,0,0,00-00-00-00
2731,0,0,00-00-00-00
2732,0,0,00-00-00-00
2733,0,0,00-00-00-00
2734,0,0,00-00-00-00
2735,0,0,00-00-00-00
2736,0,0,00-00-00-00
2737,0,0,00-00-00-00
2738,0,0,00-00-00-00
2739,73,1116864512,00-00-92-42
2740,0,0,00-00-00-00
2741,2.34E-43,167,A7-00-00-00
2742,0,0,00-00-00-00
2743,0,0,00-00-00-00
2744,0,0,00-00-00-00
2745,0,0,00-00-00-00
2746,0,0,00-00-00-00
2747,0,0,00-00-00-00
2748,0,0,00-00-00-00
2749,0,0,00-00-00-00
2750,0,0,00-00-00-00
2751,0,0,00-00-00-00
2752,0.01,1008981770,0A-D7-23-3C
2753,0,0,00-00-00-00
2754,0,0,00-00-00-00
2755,0,0,00-00-00-00
2756,0,0,00-00-00-00
2757,0,0,00-00-00-00
2758,0,0,00-00-00-00
2759,2.35E-43,168,A8-00-00-00
2760,0,0,00-00-00-00
2761,0,0,00-00-00-00
2762,0,0,00-00-00-00
2763,0,0,00-00-00-00
2764,0,0,00-00-00-00
2765,0,0,00-00-00-00
2766,0.02,1017370378,0A-D7-A3-3C
2767,0,0,00-00-00-00
2768,0,0,00-00-00-00
2769,0,0,00-00-00-00
2770,0,0,00-00-00-00
2771,0,0,00-00-00-00
2772,2.37E-43,169,A9-00-00-00
2773,2.38E-43,170,AA-00-00-00
2774,0,0,00-00-00-00
2775,2.4E-43,171,AB-00-00-00
2776,0,0,00-00-00-00
2777,0,0,00-00-00-00
2778,0,0,00-00-00-00
2779,0,0,00-00-00-00
2780,0,0,00-00-00-00
2781,2.41E-43,172,AC-00-00-00
2782,0,0,00-00-00-00
2783,0,0,00-00-00-00
2784,0,0,00-00-00-00
2785,0,0,00-00-00-00
2786,0,0,00-00-00-00
2787,0,0,00-00-00-00
2788,0,0,00-00-00-00
2789,0,0,00-00-00-00
2790,0,0,00-00-00-00
2791,0,0,00-00-00-00
2792,0,0,00-00-00-00
2793,0,0,00-00-00-00
2794,0,0,00-00-00-00
2795,0,0,00-00-00-00
2796,0,0,00-00-00-00
2797,0,0,00-00-00-00
2798,0,0,00-00-00-00
2799,0,0,00-00-00-00
2800,0,0,00-00-00-00
2801,0,0,00-00-00-00
2802,0,0,00-00-00-00
2803,0,0,00-00-00-00
2804,0,0,00-00-00-00
2805,0,0,00-00-00-00
2806,0,0,00-00-00-00
2807,0,0,00-00-00-00
2808,0,0,00-00-00-00
2809,0,0,00-00-00-00
2810,0,0,00-00-00-00
2811,0,0,00-00-00-00
2812,0,0,00-00-00-00
2813,0,0,00-00-00-00
2814,0,0,00-00-00-00
2815,0,0,00-00-00-00
2816,0,0,00-00-00-00
2817,0,0,00-00-00-00
2818,0,0,00-00-00-00
2819,0,0,00-00-00-00
2820,0,0,00-00-00-00
2821,0,0,00-00-00-00
2822,0,0,00-00-00-00
2823,2.42E-43,173,AD-00-00-00
2824,0,0,00-00-00-00
2825,0,0,00-00-00-00
2826,0,0,00-00-00-00
2827,0,0,00-00-00-00
2828,0,0,00-00-00-00
2829,0,0,00-00-00-00
2830,0,0,00-00-00-00
2831,0,0,00-00-00-00
2832,0,0,00-00-00-00
2833,0,0,00-00-00-00
2834,0,0,00-00-00-00
2835,0,0,00-00-00-00
2836,0,0,00-00-00-00
2837,0,0,00-00-00-00
2838,0,0,00-00-00-00
2839,0,0,00-00-00-00
2840,0,0,00-00-00-00
2841,0,0,00-00-00-00
2842,0,0,00-00-00-00
2843,0,0,00-00-00-00
2844,0,0,00-00-00-00
2845,0,0,00-00-00-00
2846,0,0,00-00-00-00
2847,0,0,00-00-00-00
2848,0,0,00-00-00-00
2849,0,0,00-00-00-00
2850,0,0,00-00-00-00
2851,0.7,1060320051,33-33-33-3F
2852,0,0,00-00-00-00
2853,0,0,00-00-00-00
2854,0,0,00-00-00-00
2855,0,0,00-00-00-00
2856,0,0,00-00-00-00
2857,0,0,00-00-00-00
2858,0,0,00-00-00-00
2859,0,0,00-00-00-00
2860,0,0,00-00-00-00
2861,0,0,00-00-00-00
2862,0,0,00-00-00-00
2863,0,0,00-00-00-00
2864,0,0,00-00-00-00
2865,0,0,00-00-00-00
2866,0,0,00-00-00-00
2867,0,0,00-00-00-00
2868,0,0,00-00-00-00
2869,0,0,00-00-00-00
2870,0,0,00-00-00-00
2871,0,0,00-00-00-00
2872,0,0,00-00-00-00
2873,0,0,00-00-00-00
2874,0,0,00-00-00-00
2875,0,0,00-00-00-00
2876,0,0,00-00-00-00
2877,2.44E-43,174,AE-00-00-00
2878,0,0,00-00-00-00
2879,0,0,00-00-00-00
2880,0,0,00-00-00-00
2881,0,0,00-00-00-00
2882,0,0,00-00-00-00
2883,0,0,00-00-00-00
2884,0,0,00-00-00-00
2885,0,0,00-00-00-00
2886,100000,1203982336,00-50-C3-47
2887,0.04,1025758986,0A-D7-23-3D
2888,0.04,1025758986,0A-D7-23-3D
2889,0,0,00-00-00-00
2890,2.45E-43,175,AF-00-00-00
2891,0,0,00-00-00-00
2892,0,0,00-00-00-00
2893,0,0,00-00-00-00
2894,0,0,00-00-00-00
2895,0,0,00-00-00-00
2896,0,0,00-00-00-00
2897,0,0,00-00-00-00
2898,0,0,00-00-00-00
2899,0,0,00-00-00-00
2900,0,0,00-00-00-00
2901,14,1096810496,00-00-60-41
2902,0.14,1041194025,29-5C-0F-3E
2903,0.08,1034147594,0A-D7-A3-3D
2904,0,0,00-00-00-00
2905,2.47E-43,176,B0-00-00-00
2906,2.48E-43,177,B1-00-00-00
2907,2.5E-43,178,B2-00-00-00
2908,2.51E-43,179,B3-00-00-00
2909,2.52E-43,180,B4-00-00-00
2910,2.54E-43,181,B5-00-00-00
2911,2.55E-43,182,B6-00-00-00
2912,0,0,00-00-00-00
2913,0,0,00-00-00-00
2914,0,0,00-00-00-00
2915,0,0,00-00-00-00
2916,0,0,00-00-00-00
2917,6.715E-42,4792,B8-12-00-00
2918,0,0,00-00-00-00
2919,0,0,00-00-00-00
2920,0,0,00-00-00-00
2921,0,0,00-00-00-00
2922,0,0,00-00-00-00
2923,0,0,00-00-00-00
2924,0,0,00-00-00-00
2925,0,0,00-00-00-00
2926,0,0,00-00-00-00
2927,0,0,00-00-00-00
2928,0,0,00-00-00-00
2929,0,0,00-00-00-00
2930,0,0,00-00-00-00
2931,0,0,00-00-00-00
2932,0,0,00-00-00-00
2933,0,0,00-00-00-00
2934,0,0,00-00-00-00
2935,0,0,00-00-00-00
2936,0,0,00-00-00-00
2937,0,0,00-00-00-00
2938,0,0,00-00-00-00
2939,0,0,00-00-00-00
2940,0,0,00-00-00-00
2941,0,0,00-00-00-00
2942,0,0,00-00-00-00
2943,0,0,00-00-00-00
2944,0,0,00-00-00-00
2945,0,0,00-00-00-00
2946,0,0,00-00-00-00
2947,0,0,00-00-00-00
2948,0,0,00-00-00-00
2949,0,0,00-00-00-00
2950,0,0,00-00-00-00
2951,0,0,00-00-00-00
2952,2.58E-43,184,B8-00-00-00
2953,0,0,00-00-00-00
2954,0,0,00-00-00-00
2955,0,0,00-00-00-00
2956,0,0,00-00-00-00
2957,0,0,00-00-00-00
2958,0,0,00-00-00-00
2959,0,0,00-00-00-00
2960,0,0,00-00-00-00
2961,0,0,00-00-00-00
2962,0,0,00-00-00-00
2963,0,0,00-00-00-00
2964,6.785E-42,4842,EA-12-00-00
2965,0,0,00-00-00-00
2966,0,0,00-00-00-00
2967,0,0,00-00-00-00
2968,0,0,00-00-00-00
2969,0,0,00-00-00-00
2970,0,0,00-00-00-00
2971,0,0,00-00-00-00
2972,0,0,00-00-00-00
2973,0,0,00-00-00-00
2974,0,0,00-00-00-00
2975,0,0,00-00-00-00
2976,0,0,00-00-00-00
2977,0,0,00-00-00-00
2978,0,0,00-00-00-00
2979,0,0,00-00-00-00
2980,0,0,00-00-00-00
2981,0,0,00-00-00-00
2982,0,0,00-00-00-00
2983,0,0,00-00-00-00
2984,0,0,00-00-00-00
2985,0,0,00-00-00-00
2986,0,0,00-00-00-00
2987,0,0,00-00-00-00
2988,0,0,00-00-00-00
2989,0,0,00-00-00-00
2990,6.796E-42,4850,F2-12-00-00
2991,0,0,00-00-00-00
2992,0,0,00-00-00-00
2993,0,0,00-00-00-00
2994,0,0,00-00-00-00
2995,0,0,00-00-00-00
2996,0,0,00-00-00-00
